Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Guam,744.3972227410001,743.939883424,742.1659219320002,739.3310661969998,735.8500589309999,732.1499244729998,728.2799652140001,724.5669703369999,721.332235306,718.957504654,717.749743774,717.5835930689999,718.7627280529999,720.6511377100002,722.7984916089999,724.9102636050002,726.3993471590001,728.1935573339999,730.0650981470001,731.72603916,732.897061633,733.547642845,734.3335769610001,735.2034350639999,735.9691528669999,736.4587382189999,736.6813076029998,736.69541868
Guatemala,1142.54148978,1141.40051218,1140.03452914,1137.98238928,1135.41270176,1133.26946989,1130.22525068,1125.82570326,1120.57087283,1115.96058443,1112.86607222,1106.48050491,1095.787612,1084.72184607,1077.22424975,1078.13776282,1085.25042383,1093.78118681,1103.45118918,1113.92773764,1125.76814244,1138.68893978,1151.8568698299996,1164.39099013,1175.42594696,1185.12497562,1193.85621285,1202.16579261
Guinea,437.62621610300005,438.40549939699997,437.69948664199995,436.64840642,436.93877311600005,437.33854036099996,435.144470715,436.313969109,438.191779804,437.10280373300003,435.592182508,435.03746494,436.67787957699994,438.56404373,439.86788058900004,441.41569679599996,443.51115342699995,445.885151986,448.727734519,451.46901201400004,454.19950598099996,456.628528705,459.07730321199995,461.72350136800003,464.282006389,467.04544537,469.89068744800005,472.96801175699994
Guinea-Bissau,455.458565986,456.16034796300005,457.109565074,458.29503099999994,459.744485795,461.33396110900003,462.914662884,464.942866065,467.17414157,469.572746237,472.251442863,474.856038043,477.508848125,480.25950752100005,483.1150885990001,486.114420949,489.058919025,491.86927474199996,494.611746542,497.210588224,499.556353924,501.621841688,503.488251554,505.24413613400003,506.951465361,508.63182971699996,510.26693436,511.820980019
Guyana,899.326090946,910.5978854939999,921.723414562,931.5955660689999,939.9550403,946.376374597,951.5983768369999,956.598423935,961.022435787,965.256709355,969.4152961460001,974.4625165289999,980.897772106,987.661840033,994.1360636210001,999.536585583,1004.22171419,1009.20943197,1014.34385827,1019.675606,1024.93207562,1029.81989662,1034.2311264,1037.89842024,1040.91480891,1043.08491144,1044.29735207,1044.5329688
Haiti,789.6547492850002,784.1761385550002,779.874768031,777.4650853080001,777.028716359,778.912741503,782.26601797,786.7153492379999,792.273918963,798.461588148,804.9673848640001,811.1335442139999,817.0913693199999,823.096147415,829.164248395,835.605586349,842.5070896809999,849.6527928390001,856.658122271,862.9240152179999,866.6948645719999,869.149110104,871.9260082630001,873.733471228,874.6272621210001,874.7660089289999,874.112615929,872.7871528129999
Honduras,752.6000245739999,760.034131947,767.6608523069999,775.2418109380002,782.5408287930001,789.8474102780002,796.50232594,803.125184688,809.4914069499998,815.927550828,822.8337057919998,828.5883456029999,833.239859862,837.5983828110001,842.3696133289999,848.2561314980001,854.7975368489999,861.3736473640001,867.8460502040001,874.105473635,880.0686846269999,885.3985678700002,890.317327933,894.763951037,898.8775728429998,902.611479618,905.864780352,908.9842064589999
Hungary,1378.34438992,1394.3782794,1408.23745354,1419.1852625200004,1427.54502975,1433.05038882,1433.2784884999999,1427.99089595,1418.93572608,1409.5229562999998,1403.1654485400004,1396.07697982,1385.11468608,1372.44884469,1361.23379832,1354.87334601,1349.93411852,1341.80542685,1331.21041053,1320.70801952,1312.59573435,1305.88044213,1297.53659463,1286.73910431,1274.14970665,1260.66650596,1247.46052103,1234.80447917
Iceland,550.461108256,550.323686133,550.3337546719999,549.277618276,548.545162603,548.52580316,548.996371819,549.724189063,550.690535658,551.597098648,551.643139367,549.742189852,546.424037268,543.484922761,542.171149616,541.906219529,543.7035068480001,544.884131008,545.121412068,543.200263449,539.111861966,535.323392015,532.783825995,531.284641891,531.070922601,531.920957835,534.011487931,536.1981718889998
India,697.0700733189999,698.772150817,700.942773675,703.632654256,706.60495542,709.560910152,715.630284332,726.413945454,738.7570868700002,749.777913759,756.8664371210001,759.6228425959999,760.395808276,760.170553883,760.222950985,761.6553920900002,754.9335122690001,734.9988041299998,709.404838048,686.100356306,673.045108715,667.7187002410002,662.704431826,658.7003164399998,656.703195585,657.010400811,659.394350747,664.1652140159999
Indonesia,385.21783054800005,384.322192959,383.965755764,384.31302342699996,385.5628201,387.889798859,390.942944212,394.175756039,397.260308045,399.964441333,402.05960421599997,403.46651573400004,404.45964141,405.17833084800003,405.788756664,406.46565359199997,410.698413762,419.801098813,430.54013249300004,439.688103767,443.990370501,444.762468418,445.60296244,446.561139386,447.631636927,448.751926584,449.87777623,450.983817756
Iran,459.882992639,468.55051350300005,471.42418421900004,477.24759081,486.577295505,496.16410781900004,506.46288139999996,517.5740690929999,529.0312863419999,539.964631525,550.690496899,563.180213943,577.238873055,591.420704665,601.6277667400002,605.215880804,603.679890421,598.583300047,591.4738175250002,583.379339489,575.6115490990001,567.928170204,559.145499231,550.143318124,541.282232265,532.333888892,523.537844733,515.343880258
Iraq,424.577879868,430.65574829300004,445.74102046900003,453.901881636,458.647805769,462.48715319800004,466.123855527,470.03957789300006,473.640479752,476.709762655,478.53422517300004,478.986342028,477.79194470199997,475.475321683,474.767044295,471.64154748,467.181166465,469.80189981300003,475.84020507200006,480.73913871200006,484.542237946,488.63484491800006,492.807047829,494.386708527,493.524853546,491.325648769,488.63208745,485.4096169
Ireland,684.877474661,692.269990825,700.22881784,708.9059240189999,718.15483498,727.7748471049998,737.13082748,745.6593083739999,752.9659706760001,758.746293525,762.9098899449998,765.6739107239999,767.3240471,767.876989742,767.59138696,766.3660703080001,767.226202678,769.2941149430001,769.96128048,767.9199554510001,761.107489156,751.9335511410001,743.8341147939999,736.5397582810001,729.652948518,722.423666984,715.0359534950002,708.325614935
Israel,332.302149316,333.394895184,334.446423464,335.444502904,336.518790234,337.328402266,338.88583510200004,341.48729891700003,344.639152105,347.140933449,347.92163406099996,347.2860345590001,345.902648265,344.131965474,342.128066065,340.070032254,337.68412317,334.6017884000001,331.225260078,327.819200462,324.885443148,322.591110578,320.640293246,319.074764188,317.626727825,316.34815443599996,315.34778575400003,314.861923832
Italy,361.660073557,358.6530977440001,355.356069784,351.998743215,348.64363994,345.385209809,343.059892517,341.722936223,340.969095036,340.03962517900004,338.338706494,336.313691699,334.490639777,332.740124731,330.997168792,328.867401837,326.9816323849999,325.307355909,323.774418201,321.69726885,319.10402271,316.186613797,313.06533275,309.76866324900004,306.481245942,303.2050184050001,300.067947017,296.642066188
Jamaica,776.668244513,778.34648791,780.204898008,782.140352666,784.394966738,786.9146906189999,789.484593454,792.3304210819998,795.2729141880001,798.3174564679999,801.114687882,803.7190242830002,806.9076239010001,810.915606335,815.785727017,821.1699312579999,829.8513864639999,843.1306910669999,858.1715404920001,872.2350426830002,881.8865485460001,887.511177315,892.394895219,896.6144747819998,900.0572754169999,902.011717661,901.257809482,897.275060437
Japan,382.56163439999995,383.031369975,382.77101455699994,382.44396066,381.8298075,381.05960463,380.27630527800005,378.998742421,377.66047872,376.11139226,374.09878887599996,371.52350334,367.659510053,363.486284995,359.536611231,356.32470789,354.118446721,351.7513126209999,349.51955822699995,347.54941259699996,345.723066813,344.32579479699996,342.92264919400003,341.767902236,340.920750365,340.45011464099997,340.51709813400004,340.472503061
Jordan,443.638835449,448.654087509,453.139794219,457.181649577,460.841213545,463.975749418,466.64764459400004,469.137372948,471.470480595,473.638653664,475.040377298,474.884796325,473.58000128599997,472.011625094,470.853077368,478.1368192700001,486.161925526,488.56883540300004,491.35580283900003,493.894548004,495.87617438700005,495.40290459900007,499.418221155,505.552813265,508.16363329300003,510.76644844099997,513.082129519,514.841509407
Kazakhstan,1366.24678508,1321.3974340799996,1289.60572478,1269.66625834,1261.3043984899996,1262.47246269,1283.30722301,1327.413437,1384.28029769,1444.0834863,1494.94658324,1537.31320414,1579.10426661,1620.22847284,1659.82636049,1695.67515467,1731.5071346999998,1768.5546950199996,1802.57483394,1829.28136728,1841.98769445,1841.95668507,1835.52431389,1822.46694286,1803.43835578,1778.79037837,1748.28401503,1711.7175707400004
Kenya,542.4363092359999,547.928192454,553.607621968,559.69022648,566.008666511,572.20743306,578.607947701,585.581488477,592.656497267,599.323073681,604.954916265,609.507650745,613.478098217,616.9082543740001,619.9444564519999,622.546178874,623.073352243,621.124310994,618.196987037,616.0580361000002,616.631257657,619.3784222300002,622.5163516270002,625.834902899,629.430705335,633.480107479,638.146818183,643.356397818
Kiribati,598.70294984,596.771224646,594.068274662,591.341842433,589.1689656460002,587.7217510190001,587.069966623,587.109179629,587.634849115,588.657933629,589.981771318,591.300185887,592.945946746,595.1980539260002,598.2965177250002,602.060550767,606.900417205,612.982121676,619.227012479,624.6080693490001,627.992010532,629.579678543,630.5877053190001,631.1254448029998,631.348841851,631.303272313,630.9984634819999,630.525130129
Kuwait,536.323877781,543.5545132569999,548.443173546,550.617334165,550.526583899,549.298581647,554.018776215,559.278821482,560.350875357,562.861593096,566.2874886,569.83105328,572.3333370949998,571.576452022,571.4821887100002,573.410736249,577.2839537780001,584.304091814,591.2189816719999,597.341342886,601.227421487,602.21451303,602.207056683,603.388903915,604.1441558509999,602.693967379,600.689699928,597.70823204
Kyrgyzstan,1417.21148579,1430.4396217800004,1442.51309747,1452.25952729,1461.5540679,1468.91289685,1472.03118466,1471.24543733,1468.4031222699996,1468.02486422,1471.66662094,1476.12999778,1477.8384058,1478.02526294,1479.54797473,1483.56816289,1489.51397372,1494.98006184,1499.22499747,1501.73202769,1501.29431574,1496.52407066,1487.21543849,1474.53002314,1459.16454964,1441.46688296,1421.67698306,1399.8762092
Laos,473.843291071,476.440700955,479.04880320600006,481.41434263800005,483.52046087300005,485.464313732,487.74038467,490.41927676,493.316653575,496.272773254,498.90634412300005,501.354978409,503.87744050699996,506.594759135,509.83559509800006,513.9155581719999,519.146371613,524.950727271,530.78079388,536.4511277820001,541.617282225,546.1909348969999,550.240884245,553.741371148,556.6483917090001,558.900080749,560.537415933,561.613877612
Latvia,2438.09045631,2428.46264014,2420.53724793,2413.32333089,2409.11239688,2408.80277539,2409.7007591,2411.57682132,2413.74925945,2417.91290622,2423.85507319,2429.39516704,2432.64736958,2433.9011191100008,2434.04646837,2432.37887947,2426.71936766,2413.62629587,2396.702797860001,2379.47462264,2365.90851397,2355.53375874,2341.73513422,2325.61472954,2306.98795169,2286.5281952,2267.52060106,2248.75136522
Lebanon,446.640251911,454.354917421,461.02704953000006,466.715592706,472.85891808800005,478.211134639,482.879348868,486.948134101,489.723692185,491.95524879699997,493.958318639,494.942988046,496.03109039300006,497.76398681100005,499.36536601800003,501.806496275,505.869224679,511.251980858,516.887404103,521.4692744470001,525.38087589,531.1032635810002,547.8625869890001,565.3592021029999,569.3140663099998,567.464489375,566.305325467,565.658320614
Lesotho,742.9688164840001,744.164651654,746.8888134460001,750.9484888510001,756.1539041569998,762.275871834,770.62385592,781.254738624,792.8583351960001,804.1302366400001,813.772396346,821.3204774019999,827.4473147829999,832.7146273230001,837.696108342,843.040059693,849.500957275,857.2395063519999,865.31428072,872.4464624560001,877.355667812,880.2999766260001,882.48571129,883.9089071920001,884.681837015,884.9249357939999,884.6662221020001,884.072830078
Liberia,440.28150202,443.899079583,447.771660984,443.946232831,444.148315746,447.20295538000005,456.781667627,466.186344308,471.306981628,478.683535684,483.26339837,485.31929918699996,482.90879029100006,479.91587405,481.347851221,483.72906727,488.029247877,492.86035764800005,495.27646062800005,497.301182575,502.43523027199996,505.491971039,504.038534969,504.163186004,505.251205894,506.513463626,508.63290628699997,511.30320754699994
Libya,466.148605736,474.80097276699996,484.246273847,494.12812667099996,503.77033665,513.5526281670001,523.38472732,533.705703578,544.4596066529999,555.043023791,565.476952021,575.186950844,583.636981503,591.230689663,598.019337318,604.263465707,609.858406341,614.118609415,616.6664291000001,617.505026871,615.119990157,613.001039044,613.5042438410002,612.5654974529999,610.3824600820001,608.077342325,605.903562938,603.7137928660002
Lithuania,2587.16197228,2553.78693559,2525.10290541,2501.34433984,2484.7888589000004,2476.93684372,2474.4141178000004,2476.27488386,2478.66932764,2480.53248777,2480.85728642,2470.04773394,2447.67612043,2419.84904745,2394.25982936,2378.59633661,2367.956663650001,2355.69954105,2342.33634753,2329.1433860800007,2319.32441041,2311.53229462,2304.25747053,2296.4622411600008,2286.5767508500007,2274.77566363,2262.15163475,2250.06308426
Luxembourg,631.23804081,633.848902606,635.8505894689998,637.039472187,637.057708072,635.8786701,635.00359711,634.599930351,634.170444052,633.664625241,632.1299395269999,628.216082982,621.5600615669999,614.048860419,608.5450580419999,604.3420973330001,601.360750488,597.7048478869999,594.421359499,592.0227570569999,590.34999526,590.242246671,591.845797788,591.87430466,590.7897389330001,589.9445222630001,589.976720986,590.3558994809999
Macedonia,1003.21459011,1007.80808705,1011.24286079,1013.36922877,1014.60494482,1016.69697126,1018.44286248,1018.2547672000001,1030.02937879,1031.72949756,1016.13180403,1023.5785602,1041.88859065,1058.90470686,1075.50961708,1089.3422891300004,1103.18297309,1118.0399490999998,1132.13173877,1143.0014387,1148.58229383,1151.13552062,1152.1777203,1152.31580162,1150.27027343,1146.66191173,1142.95203632,1136.87872406
Madagascar,686.925282092,687.25461448,687.6520207980001,688.0509925289999,688.5743548849998,689.224518312,689.9145111610001,690.702772586,691.449936653,692.0888399539999,692.370116615,691.7631893810001,690.451583702,689.067838273,688.243277495,688.498651004,689.6025312620001,690.8738884339999,692.267407934,693.995776878,696.177036968,698.4593915260001,700.4771594030001,702.4427189520002,704.681454658,707.2424521080002,710.053676398,713.017757185
Malawi,679.64978891,686.779964332,693.6964517819998,696.550282476,691.496394952,689.711728395,695.3706983510001,701.2608625910001,706.578691506,710.50791628,712.6557788900002,713.772818923,714.5982920299998,714.83318345,714.4765170439999,713.576635191,712.165853448,710.600310717,709.6041700710001,709.4928064669998,710.4343693550002,712.621825945,715.5325849679999,719.180936231,723.3893363660001,728.184349202,733.61173401,739.2413025789999
Malaysia,413.83558483699994,417.747613365,421.158230306,424.20546127500006,427.330090964,430.64208596599997,433.86605293300005,437.17386011699995,440.361371949,443.130891331,446.418903771,446.071287955,440.30892529199997,433.05978422699997,426.83317309800003,425.046680476,426.88281819199995,429.063571325,431.41183998199995,433.546792086,435.58711544199997,437.587706896,439.45548603699996,441.299649931,443.11758555100005,443.90634554200005,444.283464934,445.075387894
Maldives,392.36266446199994,393.52775659599996,395.76529606199995,398.943090675,403.13667506699994,408.237235245,413.93583001300004,420.61130356000007,428.16608250900003,436.343576145,444.70001273599996,452.839134149,461.27586030099997,470.022761395,479.190737765,488.93626146599996,500.73338245800005,515.508448292,531.583204928,547.400038191,561.3481414949998,573.84519629,586.262368931,598.0365283780001,608.757258839,618.158517106,626.328173898,633.267114645
Mali,425.770473047,425.00284735300005,424.41384751199996,424.145760334,424.67978198099996,426.059129617,427.33181113800003,428.29858873000006,428.8279522840001,428.98375620699994,428.79498832799993,428.137656437,427.116410632,425.92113870400004,424.72881109300005,423.850812049,423.81862869199995,424.77166027,426.21293491,427.63097736599997,428.584413998,428.40522579099996,428.48955981500006,429.7421018490001,431.35919441,433.12721296100005,434.967111705,436.837890178
Malta,504.873873693,505.08421307699996,505.649454069,506.313585723,507.24457594300003,508.22823675800004,510.301472016,514.385817006,519.029754942,523.03254611,525.2059390969999,525.730758864,525.6927983620001,525.723914102,525.50302026,525.546496759,526.551043228,527.5937265279999,528.570836537,528.097345777,526.4892379500002,524.213845914,521.286684496,517.644935903,512.711304102,507.310596979,501.53824902,495.38700076599997
Marshall Islands,559.13506696,565.465559817,572.687115171,580.6722710509999,589.2362142119999,597.991371237,606.889213938,615.959445801,625.010716416,633.790601857,641.8631334840001,649.1921368860002,655.992249991,662.2257551690001,667.888981117,672.8291987609999,677.840211768,683.444973586,689.125365033,694.274819835,698.095362098,700.924097778,703.6529913889999,706.346496595,709.046255507,711.721053563,714.3010872960001,716.73747143
Mauritania,456.948608085,457.5929586240001,458.2651766990001,458.952241432,459.798344525,460.766193279,461.631281131,462.361911391,462.977537599,463.57762702699995,464.135747747,464.3336685590001,464.107128353,463.68671174599996,463.31643650300003,463.193556149,463.87647108699997,465.46293753199996,467.39868598,469.169999274,470.253696104,470.997938598,472.146115287,473.67478897300003,475.608265134,477.955403171,480.712112349,483.82941375400003
Mauritius,708.3249643089999,708.913400228,708.75546814,708.855909564,709.3959352689999,710.6295762020001,711.245144543,710.5949123260001,709.5044131770002,708.193839002,706.87380608,705.2016730460001,703.6379495660001,702.9871705080001,703.779560794,706.1090089339999,710.957670827,718.219750693,726.5384442389999,734.3093037780001,739.8203475989999,743.2297818740001,746.2093655960001,749.3592569780002,752.5945589419998,755.782343483,758.335678893,760.2609948129999
Mexico,855.149386915,847.5058246039999,841.737464813,838.2418508119999,837.7758778360001,840.6794062339999,846.933652973,856.0722180289999,866.3059811869999,875.9382950539999,883.1855712460001,886.3912012039999,886.6547730189999,885.7856297349998,885.8993576619999,889.3907626800002,896.7647182009999,906.264367438,916.356826642,925.423013068,932.08297617,936.787315655,941.152794703,945.1048036569999,948.402486394,950.9025475889999,952.475344505,953.19479375
Moldova,2073.15100385,2048.40267292,2027.57919717,2010.38654415,1999.47760046,1995.98917377,1996.38401632,1997.3107653,2000.29037354,2008.23756012,2022.05322426,2044.81841352,2072.96321703,2104.20791883,2134.62819083,2159.42598975,2182.41205334,2203.9205716300007,2225.29703066,2243.40295374,2256.26978233,2267.16015317,2274.445181960001,2280.85948503,2284.25338476,2284.78970258,2284.91430476,2282.46037359
Mongolia,984.1561461660001,1005.78567573,1029.63751379,1054.91862302,1082.05953909,1109.31535524,1137.40593071,1170.29639712,1206.72485678,1247.5477041,1292.48534922,1344.40585407,1407.43391694,1474.82581596,1542.82656549,1605.50293464,1663.84770488,1722.92480068,1774.66832203,1814.45961742,1838.04126189,1847.99549741,1854.17691347,1854.70774854,1850.76636207,1844.33210717,1834.84554219,1823.26120181
Montenegro,1038.82144543,1039.1987464,1039.05244274,1038.4634701999998,1037.8191584,1037.45451469,1036.43805081,1033.80749051,1031.02738251,1029.23245919,1030.04618142,1035.72141235,1045.39495672,1056.9356324100004,1067.59630183,1075.66575475,1082.56515186,1089.40425001,1095.7246711,1100.04114905,1102.11820192,1103.05907773,1103.11520006,1102.6252362,1100.95619405,1098.23145199,1094.78081703,1089.71443714
Morocco,419.32842470599996,422.15603988099997,424.92783871,427.6398256,430.32803868800005,433.14397983699996,436.323916286,440.0865314440001,444.01741922300005,447.75459727599997,450.98244886300006,453.56956346699997,456.054563024,458.446186645,460.771323949,463.119486055,466.274947438,470.63113788199996,475.256400149,479.24545293000006,481.674737065,482.703200307,483.292243185,483.50205372000005,483.454727475,483.218743105,482.68901633400003,481.88473023000006
Mozambique,690.6837159969999,693.2524274110001,695.868314232,698.42727639,700.7537596139999,702.69428768,704.2403984509999,706.0682469879998,708.088988793,709.8966550560001,711.088270983,711.9354772810001,712.9353821789999,713.561007592,713.296419163,711.660255576,708.808067127,705.646927105,702.686350506,700.490733398,699.551041477,700.2088852750002,702.3433525490001,705.80543637,710.6271413850002,716.875495228,724.6390518060001,733.767645264
Myanmar,491.26234154599996,495.491445125,499.599744294,503.50817519699996,507.041575711,510.250453083,513.184455404,516.290642129,519.3492261409999,522.057084887,524.3025135299998,525.8922472720001,527.22118821,528.4435493240001,529.675233739,531.144715476,533.100006575,535.7019848169999,538.5132104850002,541.230955696,543.5684610110002,545.3801846709999,547.142230713,548.862892807,550.5713551800002,552.342802504,554.000070701,555.50700768
Namibia,761.6325597619998,764.608394502,767.8417646720001,771.2442357289999,774.851512973,778.5502459310001,783.0535429729998,788.382739444,794.0610641869999,799.6492618899998,804.6588385480002,808.369683842,810.861417681,812.84565924,815.1046795249998,818.4927359270001,823.118992225,828.5849492709999,834.2997624889999,839.568003265,843.8305034969998,847.14014893,850.1842460160001,852.8363754530001,854.95835089,856.5727042259999,857.6497361080001,858.4363894339999
Nepal,669.212109286,668.728047231,668.8174977269999,669.5019703280001,670.713504253,672.312367602,673.6981100319999,674.7112546899998,675.88724346,677.734418516,680.745487334,684.9279580259999,689.653768988,694.733140329,699.9691823190001,705.066131958,713.72280196,727.592837965,743.432347573,758.052633282,768.244050522,775.455058966,783.211859588,791.311826331,799.598760596,807.9058672169999,816.2295126380002,824.400696703
Netherlands,478.375108134,479.63564057699995,479.914642756,479.45252548300004,478.312965053,476.05209593300003,473.372193236,469.809494899,465.71125574300004,461.48394775800006,457.569179404,450.435959484,438.330899885,424.70551297,412.59869114800006,405.156766721,401.238817576,397.249923355,393.814395589,391.28434599900004,389.920633516,389.561075891,389.792160451,391.02604053,393.32617668800003,396.36052625,400.365907641,404.906867789
New Zealand,946.385172355,949.5813113869999,949.4876164110001,946.6496738669999,942.000014904,936.668326527,920.821513872,890.7721486360001,857.0219629620001,828.660695917,814.181538598,811.229335921,811.107184503,813.4576196060001,816.925789278,820.5100485649998,829.0184019950002,843.94179962,862.114156996,880.533722487,895.996966009,908.868532747,920.853661117,932.488921915,943.7201488210001,954.775318221,964.930911143,973.750629845
Nicaragua,808.106179914,816.1144190269998,824.9160680350002,834.5310985650002,844.8754542959999,856.0499609159999,868.997527425,884.052741894,899.856041255,914.694666287,926.7471163910001,934.0806983210001,937.60410322,939.681993577,942.6862511160001,949.036358179,958.496603145,968.686966211,978.933226624,988.629865933,997.08893033,1004.40173885,1011.06960815,1016.82816709,1021.66850513,1025.8144184,1029.31213518,1032.08753312
Niger,420.53559817800004,421.85704557800005,423.379261094,425.129187304,426.95356735400003,428.510997818,429.773554583,430.407401283,430.455000621,429.876125991,428.597267737,426.573289083,423.73403846,420.49509224300004,417.14046443800004,414.00914513699996,411.671872857,410.095779128,408.98421065300005,408.02685566599996,406.90263211800004,405.910181642,405.456859204,405.412404972,405.71227206099996,406.313733995,407.25577636300005,408.49460162599996
Nigeria,486.7058732,481.77208856199996,477.379097007,473.858190756,471.601274297,470.886650846,471.215588116,471.74327553,472.278535223,472.728109399,472.959362998,472.736491089,472.048064136,471.089332413,470.014480359,469.000374279,469.798563,472.884019313,476.662861616,479.556309698,480.03643642099996,478.81224255300003,477.70232937,476.86372538800003,476.369191194,476.242012063,476.43376130400003,476.928095779
North Korea,752.448902922,753.434472357,754.00763196,754.3295888399998,754.5379836210001,755.5743409429999,757.849626468,760.623689152,763.7948174210001,767.23053655,770.813183409,774.495226676,778.327303574,781.841980463,785.340525015,789.739605708,796.0135895069998,804.2034104139999,813.3448376639999,822.4131393600002,830.0752869009999,836.6829736469999,843.31172653,849.936725483,856.45735531,862.6256762549998,868.404034727,873.6893187219999
Northern Mariana Islands,944.1802256430001,946.873819565,937.824641347,924.597661294,915.532657185,915.772434119,925.984322087,940.537087185,954.611199195,963.896878412,964.841496949,954.847937191,935.85360911,916.599001965,902.523030709,893.210443595,888.4124993060001,885.7611823919998,882.780618347,876.049005916,864.243424595,851.4743829130002,841.3412690189999,835.100750355,831.96248816,830.961454093,832.089157192,835.4208939519999
Norway,725.277026606,719.410735713,713.2298949039999,707.1746068660001,701.818026255,697.2105812469999,693.5027175739999,690.157943833,686.993781293,683.347925015,678.530333467,668.3384321760001,651.910429088,633.7932192669999,618.76292467,611.2657000380001,609.943927261,609.6170625990001,609.6791611240001,609.7165698240001,609.578783897,609.513034402,609.174798885,608.247379583,606.636839332,604.7487073479999,602.6309994769999,600.00561613
Oman,450.86848278699995,451.445952622,454.176878215,456.182504376,457.909885801,461.46237287099996,466.497900463,472.532950324,477.24763866100005,481.293424929,487.28441156,492.811976611,499.77861936000005,507.394356768,510.346505234,511.864916859,521.482467057,542.3608781519999,563.6804627270001,579.608093573,595.016486978,623.821646114,654.5957300079999,663.259456834,656.041344642,651.9695922100002,656.574634662,654.7002849969999
Pakistan,657.3752955819999,660.599502833,663.5676440980001,666.321994498,668.798067319,670.9609040759999,672.9881306919999,674.870005881,676.835026406,679.044911397,681.756796258,686.0251814640001,691.984278832,698.8351694419999,705.7475218019999,711.9745621899998,718.238056882,725.353862326,732.9855071220002,740.675584087,747.93142671,754.966805438,762.2457358060001,769.9977943810001,778.059439321,785.973405699,793.669517855,801.1368798020001
Palestine,394.484101356,396.17283758300005,397.72207035400004,399.098606103,400.443481055,401.81724337300005,403.548027729,405.783330585,408.319711256,411.010584206,413.484716805,415.677459809,417.869879996,420.29636920400003,423.188657467,426.713687083,431.90880624,438.917806465,446.44192556300004,453.26102235800005,458.407736564,462.31231481199995,466.01227653,469.42470367199996,472.590422791,475.410313785,477.85637669,479.97816913400004
Panama,752.8748035919998,756.5697379530001,760.313641933,763.924465457,767.1024865969998,769.7241597240001,772.900254853,776.9242185960001,780.983776209,784.1950804669998,785.8727767830002,786.2614132629999,786.085759753,785.8313797330001,785.836402065,786.3992157189999,789.4187093849998,795.1304963719999,801.63647985,806.9730609590001,809.093831144,809.008006355,808.8069250389999,808.52188091,808.0656714410001,807.3215194930002,806.4221178930001,805.161061195
Papua New Guinea,642.294598928,642.778562741,643.144521748,643.486525498,643.872726654,644.417811992,645.0664479769999,645.872035438,646.852012747,648.038285792,649.499343027,650.996278383,652.743880028,654.8781117899998,657.489110161,660.6378578279998,664.459406909,669.1234851930001,674.097105321,678.844672575,682.80861585,685.950194824,688.716382743,691.138007235,693.2225196239999,694.942535635,696.244157072,697.099977139
Paraguay,961.278818034,961.3003680410001,962.092132158,963.967620351,966.93633497,970.741872419,975.339501143,982.2790819260001,991.005034502,1000.82635544,1010.85852366,1021.87918381,1035.64944425,1050.4716118,1064.48989012,1076.44121177,1087.473961,1099.90210457,1112.21853149,1123.19485248,1132.20336163,1139.0995532,1144.7333535999999,1149.06812943,1152.36252331,1155.01572354,1156.95338663,1158.24644995
Peru,796.876008271,796.0290296079999,795.9180166269998,796.3852349709999,798.043382413,801.576077553,807.112083631,813.8679339360001,820.9249239009999,827.5879650789999,833.2680892340001,836.5754492960001,837.158771491,836.035651806,834.1816711360001,832.6339688260001,831.2125981449999,829.3678729830002,827.52269039,825.6244819860001,823.5592278119998,820.8846409380001,817.0834517679999,812.1987632679999,806.7542850240001,801.065378353,795.3457058339999,789.579368778
Philippines,564.409882409,563.905199219,562.979605619,561.728890315,560.160037416,558.2715297980001,555.4159931610002,551.2219643540001,546.191959229,540.862575116,535.792348705,530.252514924,524.0298778480001,518.544220152,515.100813268,514.874389081,517.1714030210002,520.364759498,524.0947840619999,527.722500166,530.595912265,532.707012988,534.6684006019999,536.5745903679999,538.4215119080001,540.2044188809999,541.888674968,543.3497370260002
Poland,1121.11496896,1129.24034863,1138.34928858,1148.20536692,1158.13676864,1167.52447459,1177.37096379,1189.05311226,1202.11664049,1215.33856328,1227.41994258,1240.52771718,1256.207402,1272.47468693,1286.7917708900004,1296.60891691,1302.39084144,1306.5505649,1309.26081191,1310.86142528,1311.51889655,1311.14871018,1310.16929968,1308.78186659,1306.87985845,1304.26211119,1300.73454533,1296.30454342
Portugal,513.391245627,517.3118973859999,522.0081549280001,526.406732906,530.230409448,533.783235631,539.002025244,546.766391429,554.472833636,559.85334732,560.5344405049998,556.5525795020001,550.882749882,544.170071031,537.4120992640001,531.042956771,524.765108552,518.546873162,512.353957805,506.715057279,501.8792905940001,497.730320334,493.949837569,490.439092815,487.2423060050001,484.28297556,481.513949637,478.76537123800006
Puerto Rico,1048.42633618,1052.42050568,1056.06302295,1059.00853544,1061.00389185,1062.34810778,1061.53289922,1058.55868004,1053.99671059,1048.37684754,1042.77669692,1035.7106377999999,1026.80683074,1017.40647512,1008.70179825,1001.96264281,995.341775456,987.374082985,978.958416111,970.74720855,963.32092863,956.042972576,948.5262347339999,941.0480242760001,933.951256495,927.2800879560001,920.452557008,913.421424117
