Country Name,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017
Malawi,671.0,715.0,657.0,719.0,643.0,743.0,783.0,793.0,802.0,803.0,794.0,736.0,731.0,754.0,775.0,780.0,795.0,847.0,886.0,933.0,969.0,987.0,977.0,999.0,1027.0,1027.0,1025.0,1038.0
Malaysia,10308.0,10993.0,11666.0,12503.0,13318.0,14263.0,15294.0,15999.0,14451.0,14968.0,15920.0,15655.0,16159.0,16755.0,17542.0,18118.0,18756.0,19551.0,20107.0,19447.0,20540.0,21293.0,22136.0,22860.0,23911.0,24792.0,25546.0,26648.0
Maldives,,,,,,10597.0,11208.0,11934.0,12608.0,13139.0,13357.0,12521.0,13071.0,14451.0,14901.0,12607.0,15516.0,16330.0,17447.0,15731.0,16304.0,17014.0,16708.0,17132.0,17567.0,17283.0,17583.0,17989.0
Mali,1418.0,1551.0,1465.0,1472.0,1487.0,1461.0,1524.0,1557.0,1632.0,1679.0,1632.0,1828.0,1829.0,1935.0,1904.0,1964.0,1989.0,1991.0,2017.0,2044.0,2088.0,2091.0,2013.0,2000.0,2080.0,2140.0,2198.0,2248.0
Malta,18179.0,18803.0,19483.0,20154.0,21094.0,22276.0,22967.0,23992.0,25058.0,26086.0,27673.0,27633.0,28245.0,28774.0,28708.0,29605.0,30037.0,31125.0,31958.0,30937.0,31877.0,32157.0,32758.0,33791.0,36007.0,38961.0,40241.0,41787.0
Marshall Islands,3388.0,3312.0,3488.0,3654.0,3839.0,4134.0,3703.0,3470.0,3448.0,3400.0,3424.0,3610.0,3677.0,3544.0,3511.0,3540.0,3531.0,3611.0,3359.0,3403.0,3653.0,3615.0,3517.0,3634.0,3585.0,3625.0,3654.0,3781.0
Mauritania,2823.0,2800.0,2779.0,2868.0,2710.0,2901.0,2993.0,2801.0,2806.0,2946.0,2856.0,2836.0,2777.0,2862.0,2942.0,3115.0,3599.0,3596.0,3531.0,3394.0,3454.0,3511.0,3606.0,3715.0,3809.0,3716.0,3678.0,3686.0
Mauritius,7990.0,8254.0,8677.0,9010.0,9253.0,9567.0,9999.0,10436.0,10954.0,11098.0,11891.0,12192.0,12303.0,12938.0,13414.0,13572.0,14166.0,14909.0,15656.0,16132.0,16798.0,17455.0,18015.0,18579.0,19240.0,19897.0,20647.0,21415.0
Mexico,14971.0,15316.0,15574.0,15598.0,16091.0,14831.0,15583.0,16393.0,16980.0,17192.0,17783.0,17464.0,17219.0,17232.0,17662.0,17815.0,18347.0,18490.0,18424.0,17195.0,17817.0,18213.0,18623.0,18628.0,18907.0,19288.0,19612.0,19796.0
Moldova,,,,,,5696.0,5372.0,5481.0,5124.0,4960.0,5074.0,5396.0,5830.0,6233.0,6710.0,7231.0,7600.0,7846.0,8474.0,7975.0,8550.0,9053.0,9001.0,9817.0,10314.0,10361.0,10943.0,11651.0
Mongolia,4984.0,4481.0,4020.0,3859.0,3911.0,4129.0,4187.0,4315.0,4421.0,4518.0,4529.0,4620.0,4792.0,5074.0,5551.0,5883.0,6306.0,6858.0,7361.0,7153.0,7480.0,8613.0,9488.0,10384.0,10980.0,11023.0,10940.0,11312.0
Montenegro,,,,,,,,12593.0,13251.0,12038.0,12433.0,12519.0,12706.0,12970.0,13520.0,14065.0,15250.0,16266.0,17410.0,16366.0,16783.0,17307.0,16821.0,17401.0,17694.0,18284.0,18819.0,19704.0
Morocco,3923.0,4130.0,3972.0,3875.0,4216.0,3927.0,4349.0,4223.0,4471.0,4463.0,4492.0,4763.0,4853.0,5082.0,5263.0,5373.0,5713.0,5845.0,6118.0,6300.0,6456.0,6704.0,6810.0,7018.0,7105.0,7325.0,7304.0,7515.0
Mozambique,471.0,482.0,437.0,464.0,475.0,469.0,506.0,548.0,588.0,640.0,631.0,687.0,729.0,757.0,793.0,822.0,876.0,918.0,959.0,992.0,1027.0,1073.0,1120.0,1165.0,1217.0,1263.0,1274.0,1284.0
Myanmar,601.0,590.0,639.0,670.0,711.0,752.0,790.0,824.0,862.0,944.0,1062.0,1169.0,1297.0,1463.0,1647.0,1856.0,2083.0,2318.0,2540.0,2790.0,3038.0,3183.0,3388.0,3643.0,3902.0,4143.0,4355.0,4620.0
Namibia,6061.0,6363.0,6638.0,6372.0,6333.0,6434.0,6498.0,6634.0,6719.0,6819.0,6936.0,6906.0,7128.0,7321.0,8096.0,8170.0,8601.0,8904.0,8975.0,8839.0,9205.0,9504.0,9812.0,10184.0,10640.0,11086.0,11005.0,10707.0
Nepal,1409.0,1460.0,1480.0,1495.0,1576.0,1590.0,1636.0,1680.0,1696.0,1736.0,1811.0,1866.0,1840.0,1885.0,1947.0,1990.0,2031.0,2075.0,2178.0,2259.0,2356.0,2434.0,2556.0,2668.0,2829.0,2912.0,2902.0,3099.0
Netherlands,36633.0,37232.0,37582.0,37790.0,38675.0,39684.0,40883.0,42434.0,44140.0,46055.0,47645.0,48387.0,48184.0,48032.0,48815.0,49700.0,51338.0,53159.0,54102.0,51851.0,52278.0,52842.0,52104.0,51883.0,52433.0,53223.0,54101.0,55348.0
New Zealand,27289.0,25715.0,25727.0,27061.0,28071.0,28969.0,29547.0,29757.0,29728.0,31186.0,31903.0,32816.0,33760.0,34611.0,35476.0,36243.0,36822.0,37579.0,36886.0,36441.0,36593.0,37163.0,37782.0,38458.0,39289.0,39936.0,40532.0,40922.0
Nicaragua,3454.0,3372.0,3310.0,3224.0,3261.0,3385.0,3532.0,3606.0,3677.0,3872.0,3969.0,4026.0,3999.0,4043.0,4200.0,4321.0,4439.0,4601.0,4694.0,4477.0,4612.0,4838.0,5083.0,5264.0,5443.0,5630.0,5812.0,6004.0
Niger,821.0,815.0,737.0,723.0,727.0,720.0,720.0,714.0,761.0,730.0,694.0,717.0,712.0,722.0,697.0,701.0,715.0,710.0,749.0,716.0,747.0,735.0,791.0,800.0,828.0,831.0,839.0,847.0
Nigeria,3260.0,3189.0,3254.0,3109.0,2977.0,2902.0,2949.0,2961.0,2963.0,2907.0,2977.0,3075.0,3458.0,3619.0,3854.0,3997.0,4130.0,4288.0,4459.0,4690.0,4932.0,5057.0,5131.0,5329.0,5516.0,5515.0,5285.0,5190.0
North Korea,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Northern Mariana Islands,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Norway,41406.0,42481.0,43746.0,44724.0,46718.0,48407.0,50584.0,52969.0,54037.0,54748.0,56137.0,57013.0,57526.0,57710.0,59648.0,60798.0,61758.0,62952.0,62469.0,60620.0,60290.0,60097.0,60916.0,60806.0,61309.0,61896.0,62010.0,62941.0
Oman,26976.0,27381.0,28345.0,28770.0,28823.0,29496.0,29955.0,31577.0,32381.0,32297.0,33846.0,34947.0,33972.0,32354.0,31977.0,31915.0,32724.0,33198.0,34696.0,35213.0,34900.0,32287.0,32809.0,31817.0,30562.0,30210.0,30214.0,29082.0
Pakistan,2932.0,2993.0,3135.0,3104.0,3132.0,3197.0,3258.0,3198.0,3187.0,3214.0,3263.0,3245.0,3270.0,3349.0,3514.0,3697.0,3836.0,3931.0,3909.0,3931.0,3907.0,3929.0,3981.0,4069.0,4171.0,4278.0,4422.0,4571.0
Palestine,,,,,823.0,843.0,816.0,895.0,997.0,1053.0,938.0,830.0,708.0,786.0,846.0,914.0,856.0,889.0,918.0,971.0,1023.0,1121.0,1162.0,1160.0,1131.0,1143.0,1170.0,1183.0
Panama,10766.0,11537.0,12227.0,12631.0,12727.0,12687.0,12938.0,13495.0,14196.0,14459.0,14562.0,14365.0,14407.0,14733.0,15549.0,16363.0,17456.0,19197.0,20714.0,20603.0,21423.0,23437.0,25291.0,26580.0,27455.0,28538.0,29446.0,30486.0
Papua New Guinea,2440.0,2611.0,2905.0,3355.0,3473.0,3279.0,3448.0,3233.0,3036.0,3019.0,2878.0,2813.0,2752.0,2755.0,2771.0,2883.0,2970.0,3126.0,3042.0,3172.0,3414.0,3377.0,3461.0,3521.0,3918.0,4204.0,4289.0,4353.0
Paraguay,8474.0,8545.0,8474.0,8677.0,8922.0,9309.0,9241.0,9421.0,9224.0,8909.0,8528.0,8293.0,8136.0,8336.0,8526.0,8568.0,8845.0,9192.0,9643.0,9489.0,10405.0,10700.0,10497.0,11225.0,11612.0,11810.0,12157.0,12594.0
Peru,5249.0,5258.0,5129.0,5296.0,5837.0,6154.0,6210.0,6493.0,6354.0,6346.0,6422.0,6380.0,6653.0,6862.0,7136.0,7519.0,8017.0,8629.0,9341.0,9368.0,10066.0,10617.0,11176.0,11724.0,11877.0,12110.0,12404.0,12507.0
Philippines,4105.0,3981.0,3898.0,3887.0,3963.0,4053.0,4193.0,4312.0,4192.0,4228.0,4320.0,4352.0,4416.0,4542.0,4751.0,4885.0,5050.0,5292.0,5421.0,5394.0,5710.0,5819.0,6103.0,6425.0,6708.0,7004.0,7374.0,7753.0
Poland,11314.0,10483.0,10714.0,11086.0,11648.0,12441.0,13185.0,14027.0,14669.0,15352.0,16220.0,16427.0,16770.0,17379.0,18283.0,18930.0,20112.0,21539.0,22451.0,23068.0,23969.0,25158.0,25562.0,25934.0,26815.0,27863.0,28729.0,30143.0
Portugal,23586.0,24673.0,24962.0,24422.0,24591.0,25556.0,26352.0,27389.0,28561.0,29510.0,30421.0,30795.0,30862.0,30461.0,30932.0,31116.0,31564.0,32292.0,32348.0,31309.0,31838.0,31344.0,30194.0,30081.0,30483.0,31158.0,31887.0,33086.0
Puerto Rico,21713.0,22057.0,22915.0,23778.0,24544.0,25425.0,25723.0,26729.0,28045.0,29409.0,30288.0,32131.0,32384.0,32381.0,35206.0,34557.0,34214.0,34015.0,33584.0,33109.0,33139.0,33404.0,33821.0,34106.0,34255.0,34497.0,34728.0,34634.0
Qatar,,,,,,,,,,,90883.0,90965.0,93564.0,91220.0,98423.0,92096.0,98326.0,97375.0,97171.0,94440.0,100691.0,104091.0,101021.0,99134.0,97938.0,97306.0,96060.0,95058.0
Romania,13314.0,11695.0,10767.0,10946.0,11393.0,12128.0,12638.0,12060.0,11840.0,11813.0,12120.0,12932.0,13922.0,14351.0,15938.0,16785.0,18240.0,19851.0,22063.0,21020.0,20320.0,20831.0,21358.0,22191.0,23034.0,24038.0,25337.0,27298.0
Russian Federation,21714.0,20572.0,17575.0,16070.0,14068.0,13481.0,12994.0,13197.0,12519.0,13361.0,14759.0,15578.0,16385.0,17661.0,19009.0,20303.0,22040.0,23954.0,25211.0,23238.0,24272.0,25296.0,26188.0,26603.0,26315.0,25653.0,25690.0,26079.0
Rwanda,894.0,897.0,1004.0,987.0,518.0,713.0,780.0,832.0,835.0,808.0,828.0,866.0,957.0,964.0,1021.0,1096.0,1187.0,1246.0,1348.0,1394.0,1459.0,1536.0,1628.0,1663.0,1723.0,1828.0,1888.0,1951.0
Saint Lucia,10658.0,10547.0,11244.0,11180.0,11228.0,11285.0,11461.0,11225.0,11766.0,11927.0,11801.0,11294.0,11255.0,11651.0,12399.0,12227.0,12830.0,12919.0,13373.0,13009.0,12909.0,13332.0,13211.0,12886.0,13002.0,12972.0,13313.0,13582.0
Saint Vincent and the Grenadines,6377.0,6432.0,6831.0,7116.0,7026.0,7573.0,7674.0,7949.0,8282.0,8509.0,8647.0,8786.0,9324.0,10019.0,10418.0,10667.0,11488.0,11882.0,12084.0,11842.0,11448.0,11394.0,11538.0,11730.0,11846.0,11972.0,12164.0,12245.0
Samoa,4179.0,4053.0,4009.0,4132.0,3990.0,4222.0,4496.0,4501.0,4579.0,4658.0,4957.0,5272.0,5470.0,5682.0,5908.0,6114.0,6195.0,6545.0,6567.0,6207.0,6190.0,6396.0,6082.0,6005.0,5963.0,6176.0,6638.0,6678.0
Sao Tome and Principe,,,,,,,,,,,,2567.0,2580.0,2695.0,2738.0,2863.0,3042.0,3054.0,3211.0,3200.0,3329.0,3397.0,3431.0,3528.0,3689.0,3758.0,3841.0,3916.0
Saudi Arabia,41393.0,46075.0,46499.0,44624.0,43761.0,42856.0,43073.0,42711.0,43111.0,40644.0,41955.0,40394.0,38170.0,41230.0,43210.0,44310.0,44277.0,43866.0,45340.0,43170.0,44037.0,46989.0,48024.0,47848.0,48209.0,48921.0,48627.0,47309.0
Senegal,2318.0,2307.0,2267.0,2230.0,2168.0,2224.0,2212.0,2227.0,2304.0,2393.0,2412.0,2463.0,2419.0,2518.0,2599.0,2676.0,2672.0,2731.0,2766.0,2748.0,2769.0,2733.0,2794.0,2794.0,2896.0,2995.0,3097.0,3225.0
Serbia,,,,,,7979.0,8181.0,8793.0,9041.0,7972.0,8618.0,9063.0,9717.0,10168.0,11114.0,12279.0,12957.0,13847.0,14693.0,14349.0,14512.0,14925.0,14895.0,15401.0,15228.0,15575.0,16180.0,16599.0
Seychelles,14457.0,14659.0,15637.0,16263.0,15709.0,15352.0,15872.0,17564.0,18671.0,18650.0,18765.0,18322.0,17986.0,17120.0,16694.0,18113.0,19409.0,21322.0,20403.0,20098.0,20709.0,22937.0,23000.0,23938.0,24630.0,25276.0,26063.0,26862.0
Sierra Leone,1461.0,1485.0,1203.0,1225.0,1206.0,1111.0,1129.0,1057.0,1064.0,1024.0,1063.0,960.0,1162.0,1213.0,1238.0,1245.0,1257.0,1322.0,1360.0,1372.0,1414.0,1469.0,1654.0,1953.0,1998.0,1552.0,1611.0,1643.0
Singapore,37386.0,38768.0,40118.0,43600.0,46943.0,48818.0,50375.0,52765.0,49883.0,52318.0,56068.0,53992.0,55596.0,58981.0,63967.0,67079.0,70867.0,74108.0,71580.0,69537.0,78240.0,81424.0,82985.0,85584.0,87775.0,89249.0,90708.0,93981.0
Slovakia,,,12009.0,12191.0,12896.0,13610.0,14480.0,15310.0,15913.0,15879.0,16086.0,16640.0,17397.0,18366.0,19339.0,20618.0,22368.0,24784.0,26143.0,24684.0,26072.0,26784.0,27245.0,27399.0,28126.0,29454.0,30040.0,30906.0
Slovenia,22123.0,20141.0,19069.0,19658.0,20729.0,21576.0,22281.0,23437.0,24259.0,25534.0,26393.0,27200.0,28118.0,28933.0,30175.0,31267.0,32958.0,35062.0,36235.0,33199.0,33498.0,33717.0,32758.0,32377.0,33240.0,33950.0,34984.0,36651.0
Solomon Islands,2072.0,2135.0,2339.0,2364.0,2509.0,2639.0,2608.0,2499.0,2474.0,2395.0,1998.0,1790.0,1694.0,1757.0,1797.0,1849.0,1931.0,2026.0,2122.0,1975.0,2059.0,2271.0,2313.0,2319.0,2308.0,2303.0,2315.0,2338.0
Somalia,,,,,,,,,,,,,,,,,,,,,,,,,,,,
South Africa,10296.0,9943.0,9491.0,9375.0,9453.0,9541.0,9762.0,9842.0,9734.0,9820.0,10089.0,10224.0,10469.0,10647.0,10997.0,11435.0,11924.0,12402.0,12628.0,12262.0,12452.0,12667.0,12744.0,12852.0,12884.0,12840.0,12704.0,12703.0
South Korea,12485.0,13642.0,14334.0,15161.0,16391.0,17780.0,18949.0,19884.0,18661.0,20624.0,22277.0,23107.0,24682.0,25274.0,26408.0,27386.0,28653.0,30066.0,30682.0,30741.0,32575.0,33516.0,34105.0,34933.0,35874.0,36681.0,37606.0,38649.0
South Sudan,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Spain,27598.0,28229.0,28352.0,27915.0,28444.0,29100.0,29750.0,30722.0,31939.0,33239.0,34826.0,35946.0,36409.0,36823.0,37323.0,38038.0,38935.0,39599.0,39318.0,37505.0,37393.0,36957.0,35840.0,35442.0,36040.0,37451.0,38554.0,39576.0
Sri Lanka,3911.0,4041.0,4171.0,4412.0,4616.0,4830.0,4980.0,5269.0,5489.0,5694.0,5999.0,5865.0,6049.0,6355.0,6644.0,7002.0,7481.0,7931.0,8343.0,8578.0,9203.0,9909.0,10801.0,11081.0,11523.0,11989.0,12390.0,12669.0
Sudan,1762.0,1846.0,1917.0,1953.0,1922.0,1984.0,2046.0,2202.0,2235.0,2242.0,2319.0,2402.0,2486.0,2605.0,2631.0,2751.0,2945.0,3194.0,3351.0,3369.0,3397.0,3643.0,4074.0,4152.0,4162.0,4262.0,4357.0,4436.0
Suriname,11934.0,12024.0,11852.0,10868.0,11054.0,10886.0,10838.0,11306.0,11424.0,11129.0,11229.0,11562.0,11746.0,12340.0,13234.0,13669.0,14294.0,14852.0,15289.0,15570.0,16188.0,16942.0,17202.0,17511.0,17366.0,16598.0,15515.0,15622.0
Swaziland,5136.0,5085.0,5117.0,5153.0,5161.0,5298.0,5393.0,5457.0,5505.0,5586.0,5621.0,5634.0,5849.0,6054.0,6252.0,6600.0,6958.0,7221.0,7230.0,7290.0,7515.0,7632.0,7989.0,8240.0,8253.0,8375.0,8406.0,8494.0
Sweden,34420.0,33794.0,33207.0,32333.0,33379.0,34532.0,35034.0,36099.0,37616.0,39207.0,41053.0,41543.0,42318.0,43107.0,44795.0,45909.0,47752.0,49026.0,48527.0,46077.0,48514.0,49618.0,48942.0,49057.0,49907.0,51565.0,52150.0,52693.0
Switzerland,55609.0,54416.0,53796.0,53241.0,53489.0,53388.0,53440.0,54559.0,56023.0,56702.0,58604.0,58998.0,58649.0,58238.0,59445.0,60905.0,62939.0,64944.0,65505.0,63254.0,64479.0,64845.0,64806.0,65251.0,66039.0,66162.0,66571.0,67139.0
Syria,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiwan,10088.0,11189.0,12276.0,13299.0,14475.0,15607.0,16742.0,17891.0,18695.0,20089.0,21676.0,21746.0,23202.0,24516.0,26714.0,28934.0,31340.0,34157.0,34946.0,34537.0,38583.0,40777.0,42252.0,43832.0,46337.0,47093.0,48230.0,50593.0
Tajikistan,3869.0,3517.0,2451.0,2015.0,1562.0,1348.0,1106.0,1108.0,1150.0,1174.0,1252.0,1350.0,1471.0,1604.0,1738.0,1819.0,1909.0,2017.0,2132.0,2168.0,2260.0,2373.0,2493.0,2616.0,2727.0,2822.0,2943.0,3090.0
Tanzania,1546.0,1526.0,1484.0,1452.0,1428.0,1436.0,1463.0,1478.0,1498.0,1534.0,1565.0,1617.0,1685.0,1748.0,1827.0,1909.0,1977.0,2053.0,2109.0,2157.0,2228.0,2329.0,2363.0,2449.0,2537.0,2613.0,2710.0,2809.0
Thailand,7101.0,7618.0,8151.0,8744.0,9357.0,10016.0,10466.0,10058.0,9179.0,9489.0,9808.0,10052.0,10582.0,11259.0,11885.0,12303.0,12836.0,13458.0,13619.0,13457.0,14397.0,14449.0,15422.0,15765.0,15852.0,16283.0,16767.0,17382.0
The Bahamas,38659.0,36364.0,34312.0,33778.0,34238.0,35184.0,36180.0,36492.0,37787.0,40010.0,41112.0,41555.0,41979.0,40725.0,40341.0,40945.0,41193.0,41002.0,39315.0,37036.0,37040.0,36787.0,37504.0,36042.0,35968.0,35837.0,35642.0,35308.0
The Gambia,2265.0,2248.0,2246.0,2240.0,2176.0,2128.0,2109.0,2145.0,2153.0,2220.0,2270.0,2327.0,2181.0,2257.0,2341.0,2216.0,2138.0,2138.0,2205.0,2283.0,2347.0,2092.0,2136.0,2131.0,2039.0,2059.0,2037.0,2073.0
Timor-Leste,,,,,,,,,,,2328.0,2658.0,2423.0,2309.0,2259.0,2273.0,2133.0,2306.0,2522.0,2725.0,2930.0,3046.0,3172.0,3183.0,3265.0,3303.0,3356.0,3166.0
Togo,1347.0,1307.0,1228.0,1021.0,1148.0,1207.0,1277.0,1416.0,1340.0,1330.0,1281.0,1257.0,1271.0,1322.0,1277.0,1186.0,1185.0,1140.0,1155.0,1186.0,1225.0,1269.0,1316.0,1361.0,1404.0,1447.0,1490.0,1517.0
Tonga,3936.0,4180.0,4184.0,4333.0,4539.0,4696.0,4682.0,4659.0,4766.0,4928.0,5068.0,5224.0,5373.0,5455.0,5402.0,5450.0,5363.0,5096.0,5213.0,5306.0,5491.0,5668.0,5764.0,5637.0,5796.0,6026.0,6208.0,6322.0
Trinidad and Tobago,10092.0,10338.0,11312.0,11174.0,11518.0,11912.0,12728.0,13660.0,14748.0,15904.0,16958.0,17603.0,18917.0,21542.0,23136.0,24452.0,27552.0,28732.0,29571.0,28134.0,28911.0,28653.0,28830.0,29279.0,28828.0,29183.0,27201.0,26448.0
Tunisia,5433.0,5521.0,5824.0,5828.0,5898.0,5932.0,6259.0,6510.0,6739.0,7070.0,7331.0,7542.0,7582.0,7880.0,8307.0,8525.0,8888.0,9390.0,9684.0,9874.0,10115.0,9823.0,10116.0,10306.0,10507.0,10521.0,10537.0,10608.0
Turkey,12722.0,12599.0,13018.0,13790.0,12939.0,13738.0,14519.0,15374.0,15483.0,14728.0,15470.0,14332.0,15030.0,15646.0,16919.0,18201.0,19253.0,19982.0,19912.0,18735.0,20042.0,21931.0,22609.0,24117.0,24935.0,26015.0,26409.0,27934.0
Turkmenistan,7208.0,6685.0,5523.0,5451.0,4394.0,3988.0,4176.0,3642.0,3849.0,4431.0,4622.0,4772.0,4737.0,4844.0,5034.0,5629.0,6175.0,6773.0,7665.0,8016.0,8617.0,9718.0,10604.0,11471.0,12421.0,12994.0,13563.0,14205.0
Uganda,767.0,782.0,783.0,821.0,846.0,915.0,968.0,989.0,1007.0,1057.0,1058.0,1079.0,1137.0,1173.0,1214.0,1250.0,1342.0,1410.0,1485.0,1537.0,1572.0,1666.0,1676.0,1681.0,1708.0,1735.0,1753.0,1754.0
Ukraine,10464.0,9564.0,8611.0,7382.0,5718.0,5060.0,4594.0,4497.0,4452.0,4485.0,4797.0,5292.0,5625.0,6211.0,7016.0,7279.0,7874.0,8522.0,8766.0,7506.0,7824.0,8282.0,8322.0,8339.0,8243.0,7465.0,7678.0,7902.0
United Arab Emirates,111215.0,105876.0,103249.0,98766.0,99998.0,101353.0,101992.0,104883.0,99885.0,97489.0,102275.0,98410.0,95703.0,97585.0,97548.0,90700.0,86240.0,76456.0,68651.0,58249.0,54804.0,56003.0,57267.0,59793.0,62245.0,65079.0,66368.0,65806.0
United Kingdom,30344.0,29922.0,29951.0,30635.0,31747.0,32794.0,33525.0,34728.0,35889.0,36996.0,38131.0,39115.0,39855.0,40973.0,41708.0,42740.0,43610.0,44323.0,43852.0,41673.0,42154.0,42470.0,42799.0,43423.0,44228.0,44913.0,45429.0,45975.0
United States,40501.0,39920.0,40757.0,41330.0,42471.0,43095.0,44203.0,45617.0,47109.0,48784.0,50236.0,50238.0,50641.0,51644.0,53112.0,54473.0,55491.0,55997.0,55394.0,53518.0,54437.0,54885.0,55713.0,56351.0,57314.0,58536.0,59029.0,59958.0
Uruguay,10159.0,10445.0,11192.0,11405.0,12146.0,11884.0,12458.0,13429.0,13946.0,13606.0,13296.0,12763.0,11774.0,11877.0,12480.0,13410.0,13944.0,14828.0,15852.0,16478.0,17713.0,18574.0,19174.0,20001.0,20582.0,20588.0,20862.0,21325.0
Uzbekistan,3417.0,3328.0,2887.0,2757.0,2563.0,2494.0,2489.0,2569.0,2637.0,2721.0,2786.0,2866.0,2944.0,3033.0,3221.0,3405.0,3615.0,3901.0,4186.0,4447.0,4652.0,4881.0,5164.0,5470.0,5764.0,6087.0,6346.0,6519.0
Vanuatu,2806.0,2814.0,2804.0,2745.0,2913.0,2872.0,2878.0,2964.0,3038.0,2994.0,3107.0,2932.0,2714.0,2759.0,2796.0,2872.0,3041.0,3124.0,3248.0,3275.0,3245.0,3197.0,3164.0,3136.0,3121.0,3044.0,3069.0,3124.0
Venezuela,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,1673.0,1736.0,1848.0,1958.0,2092.0,2253.0,2426.0,2587.0,2702.0,2798.0,2955.0,3106.0,3270.0,3463.0,3690.0,3932.0,4167.0,4422.0,4628.0,4830.0,5089.0,5352.0,5574.0,5815.0,6098.0,6438.0,6768.0,7156.0
"Virgin Islands, U.S.",,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yemen,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zambia,2193.0,2136.0,2048.0,2136.0,1905.0,1911.0,1977.0,1997.0,1935.0,1971.0,1993.0,2045.0,2083.0,2171.0,2264.0,2366.0,2486.0,2623.0,2751.0,2921.0,3129.0,3205.0,3343.0,3404.0,3454.0,3448.0,3471.0,3485.0
Zimbabwe,3441.0,3547.0,3162.0,3140.0,3378.0,3339.0,3644.0,3705.0,3782.0,3727.0,3595.0,3634.0,3302.0,2735.0,2568.0,2410.0,2311.0,2209.0,1800.0,1993.0,2353.0,2646.0,3035.0,3041.0,3059.0,3062.0,3038.0,3134.0
