Country name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Slovakia,,0.9457312822341919,,,,0.9071360230445862,0.9071323275566101,0.9065321683883667,0.9145399332046509,0.9138702154159546,0.9275451302528381,0.9166091680526733,0.9204226732254028,0.9099446535110474,0.9258466958999634
Slovenia,,0.7077978849411011,,,0.8036341667175293,0.8447906970977783,0.893133819103241,0.8907541036605835,0.9178395867347717,0.9091182947158813,0.8921979069709778,0.8384743928909302,0.8287947177886963,0.8392525315284729,0.7854418158531189
Somalia,,,,,,,,,,0.4564700126647949,0.41023576259613037,0.440801739692688,,,
Somaliland region,,,,,0.5133717656135559,0.4710944890975952,0.35734090209007263,0.3338317275047302,,,,,,,
South Africa,,0.0,0.8586510419845581,0.8657910227775574,0.9043423533439636,0.7906289100646973,0.8191819190979004,0.8382167816162109,0.799543023109436,0.8202580213546753,0.8526947498321533,0.8128589987754822,0.86478191614151,0.8411926031112671,0.8198236227035522
South Korea,,0.7986151576042175,0.8027531504631042,0.7709595561027527,0.787497341632843,0.7516211271286011,0.8273009061813354,0.8437194228172302,0.8318632245063782,0.8340683579444885,0.840721607208252,0.8618163466453552,0.8506904244422913,0.7968258857727051,0.7176961302757263
South Sudan,,,,,,,,,,0.7415405511856079,0.7096059322357178,0.7853177785873413,0.7612696290016174,,
Spain,0.7772722840309143,,0.7837177515029907,0.6832101941108704,0.7977046370506287,0.8397462964057922,0.8455434441566467,0.8435930013656616,0.9158225655555725,0.8538879156112671,0.8216649293899536,0.8185585737228394,0.7912687659263611,0.7765044569969177,0.7303376197814941
Sri Lanka,,0.8377847671508789,0.8467183113098145,0.8613973259925842,0.6899264454841614,0.769477903842926,0.7603006958961487,0.8228790760040283,0.8420135378837585,0.7906268239021301,0.8594709634780884,,0.8442100286483765,0.8559076189994812,0.86334228515625
Sudan,,,,,0.7012293934822083,0.7368971705436707,0.6625194549560547,0.7336792945861816,,0.793785035610199,,,,,
Suriname,,,,,,,,0.7512828707695007,,,,,,,
Swaziland,,,,,,,0.9172500967979431,,,,,,,0.692341148853302,0.7235077619552612
Sweden,0.0,,0.28933215141296387,0.3139612078666687,0.29211217164993286,0.253086656332016,0.268513023853302,0.25354310870170593,0.3244815468788147,0.2503899931907654,0.2319641411304474,0.24618244171142578,0.23936691880226135,0.2627965807914734,0.2500879168510437
Switzerland,,0.4079314172267914,,,0.34242701530456543,,,0.3232407867908478,,0.2830895781517029,0.20953351259231567,0.30156296491622925,0.316183477640152,0.30125996470451355,0.2937007546424866
Syria,,,,0.6802038550376892,0.6877604722976685,0.7430939674377441,0.7405855059623718,0.6729642152786255,0.6634309887886047,,0.685236930847168,,,,
Taiwan Province of China,,0.8458498120307922,,0.7848318219184875,,0.82136470079422,0.7545843124389648,0.8028291463851929,0.8412318825721741,0.8657405972480774,0.8571948409080505,0.8105210065841675,0.7427800893783569,0.7359707355499268,0.7181123495101929
Tajikistan,,0.7681551575660706,0.6585198044776917,0.723376989364624,0.791703999042511,0.6785277724266052,0.6721991896629333,0.7170977592468262,0.7642365097999573,0.6984307765960693,0.7416896224021912,0.6318878531455994,0.7183368802070618,0.5779459476470947,0.49002936482429504
Tanzania,,0.6491047739982605,0.7067524194717407,0.9300317764282227,0.9026270508766174,0.8662638664245605,0.8163761496543884,0.8869979381561279,0.859005868434906,0.8778858780860901,0.9064226150512695,0.7392472624778748,0.6536060571670532,0.611534059047699,0.5892935991287231
Thailand,,0.9347454905509949,0.8977527618408203,0.9333726167678833,0.9038224816322327,0.916693389415741,0.9231956005096436,0.908612072467804,0.9254300594329834,0.9198344349861145,0.9136511087417603,0.8779783844947815,0.8838167786598206,0.9065960049629211,0.8770397901535034
Togo,,0.8499716520309448,,0.9319862127304077,,,0.832003653049469,,,0.7953417897224426,0.73326176404953,0.8150441646575928,0.725519597530365,0.8085377216339111,0.7366750240325928
Trinidad and Tobago,,0.9174284934997559,,0.9588281512260437,,,0.8999565243721008,,0.947674036026001,,,,0.911336362361908,,
Tunisia,,,,,0.7222106456756592,0.7323792576789856,0.9126569032669067,0.8994531631469727,0.886026918888092,0.7831341624259949,0.8148249983787537,0.8107456564903259,0.8688267469406128,0.8401166200637817,0.8889047503471375
Turkey,0.8769986033439636,,0.7997333407402039,0.7853905558586121,0.8528871536254883,0.8108957409858704,0.6485962271690369,0.7018502354621887,0.6980648040771484,0.7640135288238525,0.8060762286186218,0.7637065649032593,0.6709105372428894,0.8048785328865051,0.7604421973228455
Turkmenistan,,,,,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,,0.8065885901451111,0.8805288076400757,0.8484585285186768,0.8404228091239929,0.8549919128417969,0.8301239013671875,0.8375458717346191,0.8204808235168457,0.8979954123497009,0.8727403879165649,0.8110697865486145,0.8157700300216675,0.8561062216758728,0.8256126046180725
Ukraine,,0.9294314980506897,0.967939555644989,0.9291751980781555,0.96224445104599,0.9537522792816162,0.9325352907180786,0.8962370157241821,0.9373242855072021,0.9267889261245728,0.9524727463722229,0.8910751342773438,0.9367640018463135,0.9429607391357422,0.8850049376487732
United Arab Emirates,,0.20335876941680908,,,0.3388764560222626,0.3551158905029297,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
United Kingdom,0.398456871509552,,0.4980934262275696,0.5477691292762756,0.5589272975921631,0.5868131518363953,0.43759530782699585,0.4251699149608612,0.5680431723594666,0.48411843180656433,0.45613372325897217,0.4583132863044739,0.4186113476753235,0.4042760133743286,0.48509228229522705
United States,,0.6003086566925049,0.6330351233482361,0.6684954762458801,0.6653938293457031,0.6895825862884521,0.6969257593154907,0.7100344300270081,0.7468940615653992,0.7022674679756165,0.6975426077842712,0.7389195561408997,0.6811912655830383,0.7099282741546631,0.7067155241966248
Uruguay,,0.4766271114349365,0.6140292286872864,0.5967669486999512,0.5439478754997253,0.4713762402534485,0.5562860369682312,0.6153495907783508,0.5856322646141052,0.5334948897361755,0.6734756827354431,0.6762127876281738,0.6265819668769836,0.6829160451889038,0.5993996262550354
Uzbekistan,,0.6088082790374756,,0.0,0.6102578043937683,0.5187202095985413,0.5218620896339417,0.4633750915527344,0.43393179774284363,0.5364610552787781,0.4709169268608093,0.0,0.46464160084724426,0.5203601121902466,0.5111968517303467
Venezuela,0.7198000550270081,0.6461709141731262,,0.776102602481842,0.8275936841964722,0.7542689442634583,0.7715393304824829,0.7433743476867676,0.8372997045516968,0.8265349864959717,0.813096821308136,0.8901246786117554,0.8439692258834839,0.8275600075721741,0.8393403887748718
Vietnam,,0.0,0.7539339661598206,0.7892375588417053,0.8378697633743286,0.7426367402076721,0.7421616315841675,0.8148849010467529,0.7712458372116089,0.0,0.0,0.7992401719093323,0.0,0.8084229826927185,0.7878892421722412
Yemen,,,0.0,,0.8324272036552429,0.8534032106399536,0.7538824677467346,0.7932327389717102,0.8851965069770813,0.8854292035102844,0.8290975689888,0.0,0.0,0.7925868630409241,0.7982282638549805
Zambia,,0.7852813601493835,0.9479144215583801,0.8902993202209473,0.9165533781051636,,0.8821498155593872,0.8063943982124329,0.7322675585746765,0.8088409900665283,0.8710195422172546,0.7706435918807983,0.7395406365394592,0.8107312917709351,0.8319560289382935
Zimbabwe,,0.9047569036483765,0.9462871551513672,0.9638463258743286,0.9308177828788757,0.8283607959747314,0.8298004269599915,0.8586905002593994,0.8309365510940552,0.8202171325683594,0.8104573488235474,0.7236120104789734,0.7512080073356628,0.8442086577415466,0.8306518793106079
