Country name,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019
Russia,,-0.31213173270225525,-0.2894454300403595,-0.3108161985874176,-0.28906309604644775,-0.30278974771499634,-0.2853086292743683,-0.2988862991333008,-0.2956414818763733,-0.27085885405540466,-0.17669366300106049,-0.18657614290714264,-0.15018557012081146,-0.152117520570755,
Rwanda,,0.0,,0.018073132261633873,-8.714786235941574e-05,,-0.038040921092033386,-0.011383476667106152,-0.027299532666802406,-0.023357948288321495,0.02431117184460163,0.024398040026426315,0.04918978363275528,0.054650332778692245,0.0626496747136116
Saudi Arabia,0.0,,-0.007050497457385063,-0.033690012991428375,-0.12151078879833221,-0.04429146274924278,-0.15363042056560516,-0.13127954304218292,-0.09285132586956024,-0.08433238416910172,-0.056600309908390045,-0.1441059112548828,-0.14289551973342896,-0.2038714736700058,-0.1593235433101654
Senegal,,-0.057193998247385025,-0.008712084963917732,-0.036906253546476364,-0.042845338582992554,-0.08386890590190887,-0.16703738272190094,-0.04219760373234749,-0.05847720429301262,-0.05194733664393425,-0.11780485510826111,-0.0923362746834755,-0.05010548233985901,-0.08051948249340057,-0.026828723028302193
Serbia,,,-0.16748520731925964,,-0.17984509468078613,-0.1724410057067871,-0.1871189922094345,-0.13267239928245544,-0.10219157487154007,0.06964493542909622,-0.06442012637853622,-0.07025600224733353,-0.07989402115345001,-0.10196292400360107,-0.041926585137844086
Sierra Leone,,0.10729360580444336,0.25435563921928406,0.1546211838722229,,0.018515344709157944,0.01102911401540041,,-0.06532842665910721,0.03961654007434845,0.0568811409175396,0.11245843023061752,0.08551555126905441,0.10142026096582413,0.08020821213722229
Singapore,,0.13313452899456024,0.2881232798099518,0.040590234100818634,-0.08002080023288727,-0.0232536643743515,-0.15392567217350006,,0.10965465009212494,0.14877849817276,0.14441296458244324,0.13782353699207306,0.13088788092136383,-0.07037771493196487,0.0
Slovakia,,-0.056050024926662445,,,,-0.10728078335523605,0.003949135076254606,-0.03402405604720116,-0.05747866630554199,-0.13224023580551147,-0.13406477868556976,-0.06758011132478714,-0.06159396469593048,-0.17467789351940155,-0.13641837239265442
Slovenia,,0.04448379948735237,,,-0.016741273924708366,0.031506333500146866,-0.02270365133881569,-0.017199529334902763,0.03826172649860382,0.05473678559064865,0.010118556208908558,-0.0524224191904068,-0.022808127105236053,-0.11724764853715897,-0.1009720042347908
Somalia,,,,,,,,,,0.0,0.0,0.0,,,
Somaliland region,,,,,0.0,0.0,0.0,0.0,,,,,,,
South Africa,,-0.08861193060874939,-0.16266441345214844,-0.10037964582443237,-0.15872113406658173,-0.20711082220077515,-0.15914832055568695,-0.1678193211555481,-0.08177390694618225,-0.12183050066232681,-0.13196854293346405,-0.07510584592819214,-0.13352413475513458,-0.05517158284783363,-0.13904592394828796
South Korea,,-0.052382029592990875,-0.059482838958501816,-0.1023087427020073,-0.09597858041524887,-0.03314129635691643,-0.04843221977353096,0.0,-0.049539681524038315,-0.0427810437977314,-0.035454969853162766,0.026514017954468727,0.014646928757429123,-0.08874622732400894,-0.05505066737532616
South Sudan,,,,,,,,,,0.016309034079313278,0.11221631616353989,0.016518548130989075,0.0,,
Spain,0.0,,-0.09230145812034607,-0.14860203862190247,-0.12645353376865387,-0.13700108230113983,-0.1206059455871582,-0.058266531676054,-0.10007485747337341,-0.026805905625224113,-0.07089664041996002,-0.04678691178560257,-0.030854441225528717,-0.07407138496637344,-0.04798675701022148
Sri Lanka,,0.060501277446746826,0.10787437856197357,0.16054360568523407,0.3039664030075073,0.2563624680042267,0.14258350431919098,0.1582047939300537,0.26579907536506653,0.2965724468231201,0.31662362813949585,,0.09129109978675842,0.10359310358762741,0.04815717041492462
Sudan,,,,,0.06960675120353699,-0.04993468523025513,-0.03004935383796692,-0.06305631250143051,,-0.07087039202451706,,,,,
Suriname,,,,,,,,-0.0722881406545639,,,,,,,
Swaziland,,,,,,,-0.08053602278232574,,,,,,,-0.1930762082338333,-0.20478183031082153
Sweden,0.0,,0.14490476250648499,0.12388689070940018,0.21989192068576813,0.140655979514122,0.1610647439956665,0.13133276998996735,0.15824994444847107,0.20110200345516205,0.2105429321527481,0.14465513825416565,0.1695084571838379,0.07567799836397171,0.09000535309314728
Switzerland,,0.2910093665122986,,,0.12558861076831818,,,0.1391337662935257,,0.06061211973428726,0.10941151529550552,0.08900896459817886,0.18045870959758759,0.10178303718566895,0.03717786818742752
Syria,,,,0.12184078991413116,0.08188578486442566,0.008002790622413158,0.1308053433895111,0.316326379776001,0.22601306438446045,,0.04533427581191063,,,,
Taiwan Province of China,,-0.03219154477119446,,-0.019087430089712143,,0.002286703558638692,0.032783981412649155,0.019249726086854935,-0.0010270801139995456,0.08938153088092804,0.0159915778785944,-0.051487572491168976,-0.07319869846105576,0.0,0.0
Tajikistan,,-0.08971631526947021,-0.0008886207942850888,0.01622997596859932,-0.0007277161930687726,0.06035895273089409,-0.12040319293737411,-0.07433154433965683,0.0617382749915123,-0.0001742809545248747,0.020294182002544403,0.007847377099096775,0.12239308655261993,-0.06676231324672699,-0.04588633030653
Tanzania,,-0.03998693451285362,-0.025662118569016457,0.24297122657299042,0.2954757809638977,0.12603627145290375,-0.059132643043994904,0.200287863612175,0.04139328747987747,0.09737660735845566,0.13556571304798126,0.16560129821300507,0.10229359567165375,0.13950853049755096,0.08691608905792236
Thailand,,0.32850274443626404,0.3879259526729584,0.42244666814804077,0.5218881368637085,0.5328769683837891,0.397045761346817,0.3766602575778961,0.4529989957809448,0.5492861270904541,0.3126777112483978,0.35246026515960693,0.20921365916728973,0.25553232431411743,0.3047105669975281
Togo,,-0.00967019610106945,,-0.06022486835718155,,,-0.07554218918085098,,,-0.09056251496076584,-0.07457435131072998,-0.012423797510564327,-0.04775422811508179,-0.012457928620278835,0.059341397136449814
Trinidad and Tobago,,0.12697212398052216,,0.07206117361783981,,,0.06303032487630844,,0.11334966868162155,,,,0.0005268406821414828,,
Tunisia,,,,,-0.1283131092786789,-0.14494402706623077,-0.20846110582351685,-0.1860000491142273,-0.21671125292778015,-0.24175290763378143,-0.2358585149049759,-0.17485171556472778,-0.2284460961818695,-0.2008114755153656,-0.21978865563869476
Turkey,0.0,,-0.17862573266029358,-0.1891905516386032,-0.22741353511810303,-0.18757852911949158,-0.24237482249736786,-0.21614648401737213,-0.22996549308300018,-0.024372920393943787,-0.017012175172567368,-0.06577517092227936,-0.23801064491271973,-0.17620930075645447,-0.1356784701347351
Turkmenistan,,,,,-0.11923681199550629,,0.0005907698068767786,-0.14073337614536285,-0.08947333693504333,0.013840810395777225,0.07458578795194626,-0.013621575199067593,0.04773387685418129,0.2412935495376587,0.26694291830062866
Uganda,,-0.03445792198181152,0.00568639300763607,-0.04838375002145767,-0.031002093106508255,-0.008302176371216774,0.037804629653692245,0.08741912245750427,0.059008024632930756,0.01554267480969429,0.14130309224128723,0.137992262840271,0.06594530493021011,0.08515659719705582,0.14539532363414764
Ukraine,,-0.23504430055618286,-0.21871525049209595,-0.24278990924358368,-0.21927355229854584,-0.16658762097358704,-0.20561432838439941,-0.20112161338329315,-0.19429749250411987,0.10583297163248062,-0.011267050169408321,0.032466545701026917,0.019597124308347702,-0.052373677492141724,-0.058603882789611816
United Arab Emirates,,-0.04337279126048088,,,0.008689220063388348,0.04647624492645264,0.0609903559088707,0.0,0.0,0.0,0.19056254625320435,0.1205361858010292,0.2064393013715744,0.044405125081539154,0.11853431910276413
United Kingdom,0.0,,0.3370799422264099,0.33201363682746887,0.3424132168292999,0.4042837917804718,0.3370685279369354,0.3723269999027252,0.34737440943717957,0.35557129979133606,0.3009246587753296,0.25117257237434387,0.29215192794799805,0.22718055546283722,0.2716226875782013
United States,,0.0,0.19431036710739136,0.251932829618454,0.19792838394641876,0.24118557572364807,0.15794207155704498,0.21194134652614594,0.2711471915245056,0.2185547798871994,0.21665148437023163,0.14123378694057465,0.1944890022277832,0.11337759345769882,0.14164461195468903
Uruguay,,-0.11811742186546326,-0.17065638303756714,-0.14862242341041565,-0.12408197671175003,-0.16393855214118958,-0.08596660941839218,0.06111178919672966,-0.04917559027671814,-0.07886432856321335,-0.038353774696588516,-0.07804854959249496,-0.09752590209245682,-0.10330597311258316,-0.1023697555065155
Uzbekistan,,-0.11427351832389832,,-0.022071531042456627,0.014076247811317444,-0.029797198250889778,0.04197780042886734,-0.038102008402347565,-0.035141658037900925,0.0601649172604084,0.37343156337738037,0.20690125226974487,0.12119697779417038,0.31642580032348633,0.30312708020210266
Venezuela,0.0,-0.05660206824541092,,-0.24107693135738373,-0.14034278690814972,-0.1642841100692749,-0.2300703376531601,-0.19894567131996155,-0.23211930692195892,-0.22066958248615265,-0.1171754002571106,-0.1551816165447235,-0.16909050941467285,0.0,0.0
Vietnam,,0.018316030502319336,0.09286803752183914,0.20417790114879608,-0.0583234503865242,-0.0022913666907697916,0.1084042564034462,-0.10693242400884628,-0.023749321699142456,0.003279357450082898,0.08867446333169937,-0.08671192079782486,0.0,-0.037812717258930206,-0.12238623201847076
Yemen,,,-0.005930910352617502,,-0.06590794771909714,-0.10882095992565155,-0.17442011833190918,-0.1785377413034439,-0.1878426969051361,-0.1730215847492218,-0.1584516018629074,-0.16759315133094788,-0.1670234054327011,-0.1483774036169052,0.0
Zambia,,-0.01638779602944851,-0.07743436843156815,0.04518039524555206,-0.1065802052617073,,-0.007922262884676456,-0.0031185653060674667,-0.1152237206697464,-0.021556023508310318,-0.04963843151926994,0.11153464764356613,0.12957222759723663,0.037524644285440445,0.06634005904197693
Zimbabwe,,-0.06989035755395889,-0.07552521675825119,-0.08284500986337662,-0.07098909467458725,-0.08633004873991013,-0.08154770731925964,-0.09635823220014572,-0.09795598685741425,-0.06774301081895828,-0.11703503131866455,-0.08848839998245239,-0.09153984487056732,-0.06328222155570984,-0.06232498958706856
