Country name,Code,GDP,Happiness Index,Log GDP,Social support,Healthy life exp,Freedom,Generosity,Pct corruption,Blue Index,Suicide,Depression & Anxiety,Substance Abuse,Physician perpop,Average Age,Sleep (min),Gini index,Pct Poverty,Pct spent ed,Literacy rate,Tourist arrivals,Rev tourism,Fragile index ,Security index,brain drain,Unemployment rate
Macedonia,MKD,0.13132278345359719,0.5009746588693957,0.5748373101952279,0.6923076923076924,0.6805555555555555,0.5714285714285714,0.3116883116883117,0.8860759493670887,0.2367254040223947,0.17779108051481593,0.17148717948717948,0.36089795206518865,0.4872582685703958,0.7053291536050157,,,0.2928994082840237,,,0.0071472212295526074,0.004150744498616419,0.6550998948475288,0.5287356321839081,0.52,0.8235515425131678
Madagascar,MDG,0.006581767521611774,0.27680311890838205,0.09327548806941427,0.36538461538461536,0.3819444444444445,0.2499999999999999,0.33766233766233766,0.8734177215189873,0.1719764460782609,0.09667764142472313,0.2404102564102564,0.1788414403998032,0.5170793421290439,0.1347962382445141,,,,,,0.002812777387114252,0.010976413229674528,0.843322818086225,0.7011494252873564,0.72,0.046651617757712566
Malawi,MWI,0.0017057226548546117,0.1481481481481481,0.04772234273318867,0.23076923076923087,0.3194444444444443,0.7499999999999999,0.3896103896103896,0.7215189873417721,0.16428820496592633,0.12122119126010178,0.18153846153846154,0.19010496209921565,0.1129421816210177,0.03448275862068965,,,,0.3185344827586207,,0.009521943121952344,0.00025036236658321253,0.8853838065194531,0.4367816091954023,0.88,0.19638826185101577
Malaysia,MYS,0.2304154461670358,0.5224171539961013,0.7418655097613883,0.6730769230769231,0.6701388888888888,0.7857142857142857,0.5324675324675324,0.9240506329113924,0.14434827529483238,0.13708470517809038,0.2322051282051282,0.06375499250127856,0.5197246274419598,0.4106583072100314,0.25925925925925924,,,0.6349137931034483,0.9085259273645366,0.2989959306950096,0.26742653841085784,0.6477392218717141,0.6091954022988506,0.4933333333333333,0.10985703536493603
Mali,MLI,0.012511609630635136,0.405458089668616,0.16919739696312372,0.5769230769230769,0.12152777777777779,0.5714285714285714,0.2857142857142857,0.8860759493670887,0.04332412985463412,0.021550434001795873,0.048205128205128206,0.06021682735697828,0.38435502686361167,0.012539184952978068,,,,0.4129310344827587,,0.0,0.0025036236658321255,0.9369085173501578,0.9195402298850576,0.96,0.25733634311512416
Malta,MLT,0.36561406015574766,0.783625730994152,0.8004338394793926,0.9615384615384615,0.8506944444444445,0.875,0.7012987012987013,0.670886075949367,0.15790041096967414,0.09787488775815623,0.29046153846153844,0.08536480668932774,0.38435502686361167,0.8275862068965517,,,,,,0.026087357487867016,0.022796152325734616,0.3659305993690852,0.2988505747126437,0.32,0.13205417607223474
Mauritania,MRT,0.025353647210116452,0.39376218323586737,0.3015184381778743,0.6538461538461539,0.31250000000000006,0.1785714285714286,0.19480519480519476,0.7848101265822786,0.07478104364377425,0.035019455252918295,0.10892307692307693,0.08040059875532753,0.023216075448137623,0.15987460815047022,,,,,0.10099048358904646,,0.00010541573329819476,0.9453207150368034,0.67816091954023,0.7466666666666667,0.3419864559819413
Mexico,MEX,0.1692237622347646,0.7309941520467836,0.6442516268980479,0.6923076923076924,0.704861111111111,0.7678571428571428,0.11688311688311684,0.8101265822784811,0.18607241475811995,0.09488177192457348,0.18133333333333335,0.28200213901645294,0.023216075448137623,0.4043887147335424,0.4444444444444444,,,,0.9063895902116914,0.45281104822068774,0.2958360785347213,0.7413249211356466,0.8505747126436782,0.6,0.11023325808878855
Moldova,MDA,0.09648496106308495,0.52046783625731,0.4143167028199567,0.7499999999999999,0.5763888888888887,0.21428571428571436,0.3506493506493506,0.9746835443037976,0.5607528296631541,0.4366956001197246,0.3926153846153846,0.8529475042543531,0.023216075448137623,0.6677115987460817,,0.01792114695340502,,0.4905172413793103,,0.001544722007677499,0.005626564764791145,0.7171398527865405,0.5862068965517242,0.7066666666666666,0.13581640331075995
Mongolia,MNG,0.0934575266128456,0.52046783625731,0.5488069414316702,0.9230769230769231,0.5,0.4285714285714286,0.5194805194805194,0.8860759493670887,0.4502797853569858,0.39748578269979046,0.2976410256410256,0.6557125477301414,0.023216075448137623,0.4043887147335424,,,,0.2456896551724138,,0.005279721488927571,0.005876927131374357,0.5562565720294427,0.2988505747126437,0.2666666666666666,0.22084273890142964
Montenegro,MNE,0.1684021576052011,0.5750487329434698,0.6247288503253798,0.8461538461538461,0.7152777777777777,0.35714285714285715,0.27272727272727265,0.759493670886076,0.28555876397655805,0.28075426519006286,0.2352820512820513,0.34063997545756014,0.023216075448137623,0.7931034482758622,,,,,,0.021510830345718008,0.014415601528528133,0.5457413249211357,0.3448275862068966,0.36,0.5861550037622272
Morocco,MAR,0.059548474673144246,0.516569200779727,0.4533622559652929,0.38461538461538464,0.6215277777777776,0.6785714285714286,0.09090909090909088,0.8607594936708861,0.40160308612644496,0.13139778509428315,0.9938461538461538,0.07956531943889783,0.023216075448137623,0.4357366771159875,0.7160493827160493,,,,,0.13070192629139912,0.1195150876268283,0.7476340694006309,0.5517241379310345,0.9199999999999998,0.32731376975169296
Nepal,NPL,0.020111452454097307,0.405458089668616,0.2255965292841649,0.7307692307692306,0.5104166666666665,0.7499999999999999,0.5584415584415584,0.7721518987341772,0.23324937463520876,0.14875785692906315,0.3243076923076923,0.22668257466887082,0.15544748040681533,0.27272727272727276,,,,0.4375000000000001,,0.010709304068152212,0.009171168796942944,0.9169295478443743,0.632183908045977,0.6933333333333332,0.03423626787057938
Netherlands,NLD,0.4867203686504251,0.935672514619883,0.8611713665943603,0.9615384615384615,0.8506944444444445,0.875,0.7012987012987013,0.25316455696202533,0.2551331895750623,0.27746183777312183,0.44143589743589745,0.04650183351616764,0.15544748040681533,0.852664576802508,0.9876543209876543,,,,,0.20649705465318685,0.3083146659638951,0.24815983175604622,0.0574712643678161,0.1733333333333333,0.16365688487584648
New Zealand,NZL,0.3578891905408302,0.9103313840155945,0.7939262472885034,0.9807692307692307,0.8784722222222222,0.9107142857142857,0.7662337662337662,0.0759493670886076,0.31908882287130763,0.2756659682729722,0.39076923076923076,0.29083126957172006,0.15544748040681533,0.7053291536050157,1.0,,,,,0.040854438770216835,0.139385953353538,0.19768664563617244,0.022988505747126433,0.10666666666666666,0.1583897667419112
Nicaragua,NIC,0.046054511681074516,0.7446393762183237,0.37310195227765747,0.7692307692307692,0.6770833333333334,0.875,0.3896103896103896,0.6455696202531647,0.19937511868654745,0.08859622867404969,0.19364102564102564,0.315888101744567,0.15544748040681533,0.3228840125391849,,,,,,0.02047333048981521,0.010870997496376334,0.7739221871713986,0.5287356321839081,0.9066666666666665,0.1057185854025583
Niger,NER,0.0,0.3820662768031189,0.0,0.26923076923076916,0.1840277777777777,0.4464285714285715,0.3506493506493506,0.7848101265822786,0.055009389521050084,0.019754564501646216,0.09723076923076923,0.04804283483073481,0.15544748040681533,0.0,,,,0.2702586206896552,,0.0017637497550347563,0.0009882724996705759,0.9842271293375394,0.8850574712643678,0.8266666666666665,0.0
Nigeria,NGA,0.03878509680645853,0.5185185185185186,0.38177874186550975,0.5576923076923076,0.055555555555555365,0.7142857142857142,0.5324675324675324,0.8481012658227848,0.12144762125271315,0.03172702783597725,0.2551794871794872,0.077436348742675,0.5852488375531932,0.09404388714733537,,,,,,,0.03424693635525102,0.08201892744479494,0.9425287356321839,0.7866666666666666,0.29721595184349137
Pakistan,PAK,0.033257126527112955,0.6179337231968811,0.35574837310195245,0.48076923076923067,0.3611111111111111,0.4999999999999999,0.4285714285714285,0.6962025316455696,0.15006681350295784,0.04130499850344209,0.1922051282051282,0.2166903138003032,0.14240178762137917,0.2633228840125392,,,,0.32715517241379305,0.21033210332103328,,0.011200421662933193,1.0,0.9310344827586208,0.7866666666666666,0.12979683972911962
Palestinian Territories,PS,,0.3840155945419103,0.33839479392624744,0.7307692307692306,,0.35714285714285715,0.1688311688311688,0.8481012658227848,0.23472530885576737,0.003891050583657597,0.6215384615384615,0.07874641444518309,0.5634622019946437,0.43260188087774293,,,,,,0.0056716658789352946,0.002753986032415338,,,,0.9477050413844996
Panama,PAN,0.2646906479959991,0.7621832358674464,0.6898047722342734,0.9038461538461539,0.7569444444444444,0.8392857142857143,0.1688311688311688,0.8607594936708861,0.1571461442016074,0.06614785992217899,0.18687179487179487,0.21841877781084837,0.15725481819824852,0.4012539184952978,,0.878136200716846,,,,0.021118885955710286,0.08970878903676374,0.019978969505783387,0.5057471264367817,0.43999999999999995,0.12829194883370956
Paraguay,PRY,0.10490640851611059,0.594541910331384,0.5531453362255968,0.8846153846153846,0.6180555555555555,0.8214285714285714,0.3766233766233766,0.8227848101265823,0.23874734091468217,0.08380724334031726,0.2623589743589744,0.3700758050447549,0.09151701362075483,0.3949843260188088,,0.8387096774193549,0.3550295857988166,,,0.018133191925945567,0.005046778231651074,0.7129337539432176,0.6436781609195402,0.6,0.15500376222723852
Peru,PER,0.10412945631206687,0.594541910331384,0.5639913232104121,0.7499999999999999,0.6979166666666665,0.7142857142857142,0.1688311688311688,0.9367088607594938,0.09426622389277474,0.007482789583956899,0.06358974358974359,0.21172613850462374,0.09151701362075483,0.25391849529780564,0.32098765432098764,0.6415770609318996,0.28550295857988167,0.4866379310344827,0.8904641677995727,0.046353188006501664,0.06004743707998419,0.03680336487907466,0.7011494252873564,0.7999999999999999,0.11173814898419863
Philippines,PHL,0.061673930127884545,0.5711500974658869,0.4555314533622559,0.7884615384615384,0.4895833333333332,0.8928571428571428,0.19480519480519476,0.6962025316455696,0.06087434034067743,0.07542651900628554,0.0012307692307692308,0.10596573278497752,0.09151701362075483,0.7931034482758622,0.2345679012345679,,,,,0.07619860052797214,0.10980366319673211,0.8475289169295479,1.0,0.6933333333333332,0.07750188111361925
Poland,POL,0.261627491605344,0.6900584795321638,0.7353579175704992,0.8461538461538461,0.7361111111111113,0.7142857142857142,0.22077922077922074,0.6075949367088608,0.3359817742046041,0.4429811433702484,0.1355897435897436,0.42937443565382033,0.38371424346483085,0.84012539184953,0.5802469135802469,,0.18343195266272191,,,0.21034733189620392,0.1853603900382132,0.010515247108307044,0.09195402298850576,0.42666666666666664,0.16553799849510908
Portugal,PRT,0.28790990926627136,0.594541910331384,0.7396963123644252,0.8846153846153846,0.8506944444444445,0.8571428571428571,0.15584415584415579,0.9113924050632912,0.3244489051339488,0.2951212211912601,0.6,0.07822549421058646,0.8347600348323283,0.8056426332288402,,,,,,0.17776983642085606,0.2842271709052576,0.2649842271293375,0.03448275862068966,0.12000000000000001,0.31527464258841226
Romania,ROU,0.23622026148460384,0.668615984405458,0.7006507592190891,0.7115384615384616,0.6666666666666669,0.732142857142857,0.1688311688311688,0.9746835443037976,0.2713792554458107,0.27865908410655493,0.22297435897435897,0.31250432325651817,0.03228562509242069,0.7586206896551725,0.654320987654321,,0.31360946745562135,,,0.125825676968656,0.03942548425352484,0.0220820189274448,0.2298850574712644,0.42666666666666664,0.16704288939051914
Russia,RUS,,0.5692007797270955,0.7136659436008675,0.8846153846153846,0.5624999999999999,0.5357142857142857,0.1818181818181818,0.8860759493670887,0.7439530169932631,0.8132295719844358,0.4601025641025641,0.9585269148927894,0.48260848134334494,0.1128526645768025,0.6049382716049383,,0.15976331360946747,,,0.28103565541171455,0.1972196600342601,0.7928496319663512,0.9080459770114944,0.36,0.17757712565838973
Rwanda,RWA,0.009859255554761734,0.08771929824561399,0.15618221258134488,0.15384615384615388,0.44444444444444436,0.8571428571428571,0.4415584415584415,0.06329113924050632,0.22448146595723248,0.0996707572583059,0.2953846153846154,0.27838902522877607,0.01539523191429933,0.3793103448275862,,,,0.17801724137931035,,,0.007010146264329951,0.06309148264984228,0.5977011494252874,0.8133333333333334,0.02144469525959368
Saudi Arabia,SAU,0.41492819889976423,0.7076023391812866,0.8611713665943603,0.7692307692307692,0.6354166666666666,0.6785714285714286,0.19480519480519476,,0.22548110202239177,0.008380724334031734,0.5265641025641026,0.14149847916904099,0.01539523191429933,0.1065830721003135,0.1111111111111111,,,,0.9133812390755485,0.18557414089248042,0.19770720780076426,0.7087276550998949,0.6091954022988506,0.3333333333333333,0.20316027088036115
Senegal,SEN,0.021236693577195112,0.39376218323586737,0.27114967462039047,0.5769230769230769,0.3993055555555556,0.46428571428571414,0.3116883116883117,0.8481012658227848,0.12998354518048094,0.14097575576174798,0.16615384615384615,0.08282103362584872,0.4096413256001183,0.852664576802508,,,,0.6077586206896552,0.06991648863857061,0.015608608943248758,0.005955988931348004,0.825446898002103,0.5977011494252874,0.8933333333333332,0.23024830699774265
Serbia,SRB,0.14067300135743374,0.4795321637426901,0.6073752711496748,0.8461538461538461,0.6979166666666665,0.4464285714285715,0.27272727272727265,0.8734177215189873,0.3653475422952657,0.45435498353786286,0.27487179487179486,0.3668158484761395,0.004222598294530338,0.1128526645768025,,,0.32396449704142016,0.09956896551724137,,0.017130275398572863,0.022269073659243643,0.033648790746582544,0.5172413793103449,0.5333333333333332,0.4887133182844244
Sierra Leone,SLE,0.007108666142744874,0.2787524366471734,0.09110629067245118,0.40384615384615385,0.052083333333333336,0.4999999999999999,0.4935064935064935,0.8734177215189873,0.13289479259024506,0.08769829392397485,0.2194871794871795,0.09149890435958083,0.554064045479191,0.6018808777429469,,,,0.5577586206896552,,0.0004611110470679101,0.00030307023323230994,0.8990536277602523,0.37931034482758624,0.96,0.15086531226486077
Singapore,SGP,0.8317317996713581,0.7251461988304093,0.9869848156182215,0.8846153846153846,1.0,0.8928571428571428,0.5454545454545454,0.0,0.17843408490276258,0.18108350793175695,0.31425641025641027,0.0399623365201205,0.554064045479191,0.7868338557993731,0.3950617283950617,,,,0.9496989706739172,0.1601438666466852,0.2618922124127026,0.30178759200841215,0.06896551724137932,0.2666666666666666,0.13957863054928515
Slovakia,SVK,0.2684414517396585,0.723196881091618,0.7548806941431672,0.9038461538461539,0.7256944444444442,0.4999999999999999,0.2987012987012987,0.9620253164556963,0.32529737599913083,0.28703980844058663,0.19733333333333333,0.49151898622347245,0.554064045479191,0.9122257053291537,0.6049382716049383,,,,,0.024796246556076866,0.039636315720121225,0.4258675078864353,0.09195402298850576,0.38666666666666666,0.2874341610233258
Slovenia,SVN,0.31974708866185614,0.6842105263157895,0.7635574837310195,0.9423076923076924,0.8020833333333333,0.875,0.3506493506493506,0.8481012658227848,0.4507226088488639,0.5366656689613888,0.3872820512820513,0.42822010630315166,0.554064045479191,0.3667711598746082,,,,,,0.045880549183257055,0.04007115561997628,0.30073606729758146,0.06896551724137932,0.24,0.22836719337848002
South Africa,ZAF,0.10587983139244124,0.3606237816764132,0.559652928416486,0.8269230769230769,0.29166666666666663,0.6428571428571429,0.20779220779220775,0.8860759493670887,0.32285384181774995,0.25321759952110146,0.4451282051282051,0.27021572080394335,0.554064045479191,0.8557993730407525,0.7407407407407407,,,0.5073275862068966,0.7525733152068361,0.11843637243939271,0.1276848069574384,0.7202944269190326,0.5862068965517242,0.5599999999999999,1.0
South Korea,KOR,0.3375901978995499,0.6257309941520468,0.7939262472885034,0.7115384615384616,0.8888888888888887,0.19642857142857148,0.3896103896103896,0.8734177215189873,0.4559371351391115,0.7797066746483088,0.3575384615384615,0.2305662692305642,0.4999260634539868,0.5454545454545454,0.08641975308641975,,,,,0.15360761755449756,0.22607721702464093,0.3606729758149317,0.12643678160919541,0.34666666666666657,0.12076749435665914
Spain,ESP,0.34586875759091235,0.695906432748538,0.7830802603036876,0.8846153846153846,0.9166666666666664,0.5892857142857143,0.33766233766233766,0.7974683544303798,0.2143357874545404,0.15594133492966178,0.4198974358974359,0.0671685915365235,0.0,0.8087774294670849,0.691358024691358,,,,,0.9436407022721247,1.0,0.35856992639327023,0.20689655172413793,0.07999999999999997,0.6294206170052671
Sri Lanka,LKA,0.1055761948989069,0.3255360623781676,0.5509761388286333,0.7307692307692306,0.6701388888888888,0.7142857142857142,0.4935064935064935,0.8607594936708861,0.2968756587675384,0.5414546542951212,0.22933333333333333,0.11983898867416072,0.0,0.7931034482758622,,,,0.3254310344827586,0.8467663624004661,0.02426596885194877,0.06676769007774411,0.8706624605678233,0.7356321839080461,0.8533333333333333,0.1388261851015801
Sweden,SWE,0.4630099306994356,0.9025341130604289,0.8503253796095446,0.9038461538461539,0.861111111111111,0.8928571428571428,0.5974025974025974,0.10126582278481013,0.36383675380150643,0.3301406764441784,0.6326153846153846,0.12875420034495652,0.1255442551303748,0.2852664576802508,0.8641975308641975,,,,,0.08119012761248227,0.18648043220450652,0.19242902208201892,0.12643678160919541,0.026666666666666658,0.23438675696012035
Taiwan,TWN,0.44425591198113884,0.7212475633528266,0.8568329718004338,0.8653846153846154,,0.5892857142857143,0.2857142857142857,0.7341772151898734,0.3302932957661435,0.46722538162226873,0.17312820512820512,0.35052630054795675,0.20687445574486962,0.0721003134796238,0.37037037037037035,,,,,,,,,,
Tajikistan,TJK,0.02003107808816175,0.6179337231968811,0.24945770065075934,0.42307692307692313,0.5590277777777777,0.7142857142857142,0.5324675324675324,0.7088607594936709,0.14999525259050592,0.07153546842262795,0.005128205128205128,0.37332208422068464,0.20687445574486962,0.6990595611285269,,,0.4008875739644971,,,0.004841665994213057,0.0020556067993147977,0.8201892744479494,0.6551724137931035,0.6533333333333333,0.40556809631301727
Tanzania,TZA,0.017521611773951562,0.13450292397660818,0.24078091106290683,0.5192307692307692,0.3229166666666666,0.6607142857142857,0.5064935064935066,0.6202531645569621,0.15829823708069823,0.06046093983837174,0.23794871794871794,0.176485053455005,0.20687445574486962,0.5078369905956114,,,,0.7521551724137931,,0.01457110908734596,0.029634998023455,0.04731861198738171,0.5172413793103449,0.8399999999999999,0.05793829947328818
Thailand,THA,0.14766557119382726,0.6393762183235868,0.6225596529284164,0.8461538461538461,0.6701388888888888,0.875,0.6493506493506493,0.9113924050632912,0.20749501978446325,0.2861418736905118,0.19794871794871796,0.13839446771415992,0.2966991439791006,0.48589341692789967,0.49382716049382713,0.3978494623655915,0.08136094674556214,,,0.41016980414308274,0.7516273553827909,0.7613038906414301,0.9195402298850576,0.4533333333333333,0.012791572610985702
Tunisia,TUN,0.08717046509966421,0.28460038986354774,0.5357917570498918,0.5384615384615384,0.6562499999999998,0.08928571428571426,0.07792207792207788,0.8987341772151899,0.23178898456789954,0.01287039808440587,0.5887179487179487,0.09377860690134406,0.02047220807387083,0.3918495297805642,,,,,,0.08116707206012888,0.02327052312557649,0.7402733964248159,0.8390804597701151,0.6399999999999999,0.5601956358164033
Turkey,TUR,0.24190005001071657,0.5750487329434698,0.7158351409978311,0.8461538461538461,0.6493055555555557,0.375,0.06493506493506492,0.6455696202531647,0.20048873904562434,0.020652499251721038,0.4676923076923077,0.11312141019284425,0.02047220807387083,0.012539184952978068,0.38271604938271603,,0.17011834319526628,,0.9293066614876675,0.43332910648206857,0.41973909606008697,0.05257623554153523,0.8390804597701151,0.34666666666666657,0.38863807373965387
Turkmenistan,TKM,0.1192934200185754,0.5009746588693957,0.6225596529284164,0.9038461538461539,0.4895833333333332,0.5178571428571428,0.4415584415584415,,0.24970237676286508,0.17779108051481593,0.104,0.46731604977377933,0.8274321016052446,0.7899686520376177,,,,,,,,,,,
Uganda,UGA,0.008099949989283418,0.26120857699805067,0.14099783080260314,0.5769230769230769,0.26388888888888873,0.6071428571428571,0.4675324675324675,0.8354430379746836,0.21367071538532634,0.0697395989224783,0.44,0.13127254723350068,0.8274321016052446,0.46708463949843265,,,,0.23750000000000004,,0.016035136661786575,0.012399525629200159,0.9695057833859095,0.7011494252873564,0.8399999999999999,0.04890895410082769
Ukraine,UKR,0.06300457240837322,0.3216374269005847,0.46637744034707174,0.8076923076923076,0.5763888888888887,0.3035714285714285,0.40259740259740256,0.9873417721518987,0.8263333000764908,0.8305896438192157,0.6484102564102564,1.0,0.4220298046432151,0.7868338557993731,0.6666666666666666,,0.0,0.2629310344827587,,,,0.7381703470031545,0.7586206896551725,0.52,0.3393528969149736
United Arab Emirates,ARE,0.5801153818675431,0.8538011695906432,0.9284164859002169,0.7692307692307692,0.6666666666666669,0.9464285714285714,0.6493506493506493,,0.23889412674056765,0.09847351092487279,0.42933333333333334,0.18887553596349685,0.14162956147413044,0.7115987460815049,,,,,,0.2349706618096303,0.277137962840954,0.4195583596214511,0.24137931034482762,0.15999999999999998,0.07411587659894657
United Kingdom,GBR,0.4030149317710938,0.8654970760233918,0.8156182212581345,0.9615384615384615,0.847222222222222,0.6785714285714286,0.7532467532467532,0.32911392405063294,0.2893905980713652,0.17390002993115833,0.49825641025641026,0.19601535402652698,0.14162956147413044,0.6144200626959249,,,,,,0.43390549529090344,0.628580840690473,0.30914826498422715,0.19540229885057475,0.10666666666666666,0.14484574868322045
United States,USA,0.5278899049796385,0.8440545808966862,0.8850325379609546,0.9230769230769231,0.7187500000000002,0.7857142857142857,0.6233766233766234,0.6582278481012659,0.44477341434802947,0.36396288536366356,0.6174358974358974,0.3529214602445273,0.14162956147413044,0.4137931034482759,0.7530864197530864,,,,,,,,,,
Uruguay,URY,0.18287847395870543,0.7173489278752436,0.6746203904555315,0.9038461538461539,0.7361111111111113,0.8392857142857143,0.24675324675324672,0.5949367088607596,0.33523336477087334,0.5061358874588446,0.35815384615384616,0.14141036069992913,0.14162956147413044,0.4043887147335424,,0.5053763440860216,0.08136094674556214,0.3443965517241379,0.9772771411924646,0.04222624413524387,0.03483989985505337,0.34700315457413244,0.3218390804597701,0.41333333333333333,0.2784048156508653
Uzbekistan,UZB,0.0506537115096092,0.732943469785575,0.40780911062906744,0.9615384615384615,0.5937499999999999,1.0,0.5324675324675324,0.37974683544303806,0.22351838182266645,0.19634839868302903,0.12615384615384614,0.34805290063112415,0.14162956147413044,0.47335423197492166,,,,0.6931034482758621,,0.03088291237737328,0.010791935696402688,0.8170347003154573,0.7011494252873564,0.6266666666666666,0.20090293453724603
Venezuela,VEN,,0.469785575048733,0.46637744034707174,0.8846153846153846,0.6458333333333331,0.375,0.15584415584415579,0.8607594936708861,0.21659522844711096,0.18467524693205625,0.23692307692307693,0.22818736148619972,0.14162956147413044,0.12852664576802508,,,,,,0.004795554889506265,,0.8317560462670873,0.7241379310344828,0.5599999999999999,0.25620767494356655
Vietnam,VNM,0.05634243052082589,0.4912280701754385,0.4143167028199567,,0.6944444444444445,,0.3766233766233766,,0.14808411193795554,0.14666267584555523,0.043076923076923075,0.2545127368913883,0.02341323957083943,0.04388714733542321,0.3950617283950617,,,,,0.1488351182173447,0.11693240216102253,0.035751840168243953,0.41379310344827586,0.6533333333333333,0.058690744920993215
Yemen,YEM,,0.11500974658869394,0.2082429501084599,0.6730769230769231,0.2847222222222221,0.3035714285714285,0.15584415584415579,,0.1863683993431762,0.058964381921580364,0.4350769230769231,0.06506389303102521,0.02341323957083943,0.14420062695924765,,,,,,,,,,,
Zambia,ZMB,0.023558619704222333,0.24756335282651074,0.3015184381778743,0.5769230769230769,0.2465277777777776,0.6964285714285713,0.5454545454545454,0.7341772151898734,0.17096848285717314,0.1146363364262197,0.2073846153846154,0.1908844967606843,0.02341323957083943,,,,,0.3387931034482759,,0.012357776061419991,0.008393727763868757,0.8832807570977917,0.41379310344827586,0.88,0.41911211437170803
Zimbabwe,ZWE,0.020424019432735585,0.19103313840155944,0.22125813449023854,0.5961538461538461,0.25347222222222215,0.5714285714285714,0.2597402597402597,0.7468354430379747,0.25830490054019845,0.4528584256210715,0.12061538461538461,0.20144089138413918,0.02341323957083943,,,,1.0,0.596551724137931,,0.02780499613819498,0.001871129266042957,0.08201892744479494,0.8160919540229885,0.88,0.17607223476297967
